_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
106373;MAFART;plomberie;3310087;6673935;CHAUD.MURCHAFFOTEAUXBASSET°VENT.H.NAGARACGN25KWFF;FOURNISSEURREGULSTOCK;PIECE;2243,70;1234,04
106374;MAFART;plomberie;3678470;6673958;BARETTECHAFFOTEAUXNIAGARAC(GREEN)3678470;CHAFFOTEAUX(APPAREILS);PIECE;132,00;72,60
106375;MAFART;plomberie;3678471;6673964;DOUILLECHAUDIERECHAFFOTEAUX1EREINSTALLATIONNIAGARAC(GREEN)3678471;CHAFFOTEAUX(APPAREILS);PIECE;42,00;23,10
106376;MAFART;plomberie;34016000;6687854;AXCITTERIOMMITIGEURLAVE-MAIN;HANSGROHES.A.R.L.;PIECE;0,00;0,00
106377;MAFART;plomberie;3310086;6688747;CHAUD.MURCHAFFOTEAUXMIXTECOND.VENTH.NIAGARACGREEN25FFGN25KWNUE;FOURNISSEURREGULSTOCK;PIECE;3539,62;1946,79
106378;MAFART;plomberie;20065266;6729481;KITRACCORDEMENTVAILLANTHYDRAULIQUE;VAILLANT(APPAREILS);PIECE;61,43;41,47
106379;MAFART;plomberie;3310098;6756928;CHAUD.MURCHAFFOTEAUXMIXTECOND.VENTH.NIAGARACGREEN35FFGN35KWNUE;FOURNISSEURREGULSTOCK;PIECE;3379,69;1858,83
106380;MAFART;plomberie;3678472;6757141;DOUILLECHAUDIERECHAFFOTEAUXREMPLACEMENTNIAGARAETROBINETS3678472;CHAFFOTEAUX(APPAREILS);PIECE;57,99;31,89
106381;MAFART;plomberie;3678473;6757164;DOUILLECHAUDIERECHAFFOTEAUXREMPLACEMENTNIAGARADELTA3678473;CHAFFOTEAUX(APPAREILS);PIECE;19,99;10,99
106382;MAFART;plomberie;3310103;6757230;CHAUD.MURCHAFFOTEAUXBASSET°VENT.H.NAGARACGN30KWFF;CHAFFOTEAUX(APPAREILS);PIECE;2625,75;1444,16
106383;MAFART;plomberie;C14078910;6764543;SONDEBAXIDEDEPARTQAD36;BAXI(CHAPPEE);PIECE;51,00;33,15
106384;MAFART;plomberie;FAS-133-050;6800888;SECHESERVIETTEACOVAECFASSANESPASYMETRIQUE625WH1333L500BLANC;ACOVAS.A.;PIECE;336,55;218,76
106385;MAFART;plomberie;FAS-185-060;6800977;SECHESERVIETTEACOVAECFASSANESPASYMETRIQUE1019WH1851L600BLANC;ACOVAS.A.;PIECE;449,90;292,44
106386;MAFART;plomberie;FR118-055;6801008;SECHESERVIETTEACOVAECFASSANESPAASYMETRIQUE594WH1183L550BLANC;ACOVAS.A.;PIECE;391,87;254,72
106387;MAFART;plomberie;FR168-055;6801037;SECHESERVIETTEACOVAECFASSANESPAASYMETRIQUE809WH1676L550BLANC;ACOVAS.A.;PIECE;535,20;347,88
106388;MAFART;plomberie;A525001805;6819445;BLISTERMONODINVICTORIACLAPETVIDAGE;ROCAS.A.;PIECE;11,70;7,72
106389;MAFART;plomberie;10005701;6826356;CHAUDIERESOLVAILLANTECOVITPLUSVKS246COND.CHAUF.SEULVENT.GN25KWNUE;VAILLANT(APPAREILS);PIECE;3011,00;2032,43
106390;MAFART;plomberie;TAX-050-037;6939362;RADIATEURELECTRIQUEACOVAATOLL500WH575L375TAX-050-037;ACOVAS.A.;PIECE;325,96;211,87
106391;MAFART;plomberie;TAX-075-045;6939439;RADIATEURELECTRIQUEACOVAATOLL750WH575L455TAX-075-045;ACOVAS.A.;PIECE;355,27;230,93
106392;MAFART;plomberie;TAX-100-061;6939474;RADIATEURELECTRIQUEACOVAATOLL1000WH575L616TAX-100-061;ACOVAS.A.;PIECE;416,42;270,67
106393;MAFART;plomberie;TAX-125-077;6939534;RADIATEURELECTRIQUEACOVAATOLL1250WH575L776TAX-125-077;ACOVAS.A.;PIECE;465,48;302,56
106394;MAFART;plomberie;TAX-150-093;6939570;RADIATEURELECTRIQUEACOVAATOLL1500WH575L937TAX-150-093;ACOVAS.A.;PIECE;526,95;342,52
106395;MAFART;plomberie;TAX-200-125;6939592;RADIATEURELECTRIQUEACOVAATOLL2000WH575L1257TAX-200-125;ACOVAS.A.;PIECE;649,21;421,99
106396;MAFART;plomberie;RD521;6943180;RECEVEURKINESURFAENCASTRER90X90EXTRAPLAT;KINEDODOUCHE;PIECE;315,28;212,81
106397;MAFART;plomberie;A327227000;6948786;URBI-7LAVABOÀPOSER600X400BLAN;ROCAS.A.;PIECE;0,00;0,00
106398;MAFART;plomberie;C12000331;6949722;TUBULURES1SUMFIOUL-GAZHTE;FOURNISSEURREGULSTOCK;PIECE;188,89;103,89
106399;MAFART;plomberie;A349644000;6964650;PACKWCROCANEXOA/ABATTANTAFERMETURERALENTIESH3/6L15BLANC;ROCAS.A.;PIECE;330,00;217,80
106400;MAFART;plomberie;A349642000;6964822;PACKWCROCACOMPACTHORIZ3/6LNEXOBLANC;ROCAS.A.;PIECE;330,00;217,80
106401;MAFART;plomberie;20069582;6967660;PLAQUESRACCORDEMENTSAUNIERTHEMA+/CMNECTRAELEXIA;SAUNIERDUVAL(APPAREILS);PIECE;152,00;98,80
106402;MAFART;plomberie;A346640000;6977026;CUVETTEWCNUESUSPENDUEROCANEXOBLANC;ROCAS.A.;PIECE;153,00;100,98
106403;MAFART;plomberie;A80164A004;6977032;ABATTANTWCARETOMBEEAMORTIESILENCIOA80164A004;ROCAS.A.;PIECE;79,10;52,21
106404;MAFART;plomberie;A801640004;6986999;ABATTANTTHERMODURROCANEXOCHARNIEREINOXLAQUEBLC;ROCAS.A.;PIECE;51,10;33,73
