ID;FOURNISSEUR;FAMILLE;REFERENCE;DESIGNATION;MARQUE;prix au;PRIX DE BASE;PRIX NET
70990;CYCLELECT;APPAREILLAGE;68633;CELIANE PLAQUE 3 POSTES  HORIZ/VERT. BLANC;LEGRAND ;UN ET CE;425;229,5
70991;CYCLELECT;APPAREILLAGE;68753;CELIANE PLAQUE 3 POSTES  HORIZ/VERT. SABLE;LEGRAND ;UN ET CE;425;229,5
70992;CYCLELECT;APPAREILLAGE;30682;CLOISON SEPARATION LONG 2M;LEGRAND ;UN ET CE;8,06; 
70993;CYCLELECT;APPAREILLAGE;40551;COFFRET D'ALARME TYPE 4  A PILES DS ET DM INTEGRES;LEGRAND ;UN ET CE;17000;9180
70994;CYCLELECT;APPAREILLAGE;32910;COFFRET DE COMMUNICATION (INFORMATIQUE/TEL/TV);LEGRAND ;UN ET CE;18000;9720
70995;CYCLELECT;APPAREILLAGE;1211;COFFRET DE DISTRIB. EKINOXE 1X13 MODULES  S/PORTE;LEGRAND ;UN ET CE;3140;1695,6
70996;CYCLELECT;APPAREILLAGE;1212;COFFRET DE DISTRIB. EKINOXE 2X13 MODULES  S/PORTE;LEGRAND ;UN ET CE;5010;2705,4
70997;CYCLELECT;APPAREILLAGE;1213;COFFRET DE DISTRIB. EKINOXE 3X13 MODULES  S/PORTE;LEGRAND ;UN ET CE;7440;4017,6
70998;CYCLELECT;APPAREILLAGE;1214;COFFRET DE DISTRIB. EKINOXE 4X13 MODULES  S/PORTE;LEGRAND ;UN ET CE;9880;5335,2
70999;CYCLELECT;APPAREILLAGE;1306;COFFRET DE DISTRIB. EKINOXE 5/6 MODULES  S/PORTE;LEGRAND ;UN ET CE;1850;999
71000;CYCLELECT;APPAREILLAGE;1308;COFFRET DE DISTRIB. EKINOXE 8/9 MODULES  S/PORTE;LEGRAND ;UN ET CE;2390;1290,6
71001;CYCLELECT;APPAREILLAGE;1802;COFFRET DE DISTRIB. EKINOXE TX  2 X 18 MODULES S/PORTE;LEGRAND ;UN ET CE;11300;6102
71002;CYCLELECT;APPAREILLAGE;1801;COFFRET DE DISTRIB. EKINOXE TX 1 X 18 MODULES S/PORTE;LEGRAND ;UN ET CE;7980;4309,2
71003;CYCLELECT;APPAREILLAGE;1803;COFFRET DE DISTRIB. EKINOXE TX 3 X 18 MODULES S/PORTE;LEGRAND ;UN ET CE;14000;7560
71004;CYCLELECT;APPAREILLAGE;1804;COFFRET DE DISTRIB. EKINOXE TX 4 X 18 MODULES S/PORTE;LEGRAND ;UN ET CE;21000;11340
71005;CYCLELECT;APPAREILLAGE;1511;COFFRET DE DISTRIB. ENCASTRE MODULAIRE  A/ PORTE  1 R;LEGRAND ;UN ET CE;9720;5248,8
71006;CYCLELECT;APPAREILLAGE;1512;COFFRET DE DISTRIB. ENCASTRE MODULAIRE A/ PORTE  2 R;LEGRAND ;UN ET CE;12200;6588
71007;CYCLELECT;APPAREILLAGE;1513;COFFRET DE DISTRIB. ENCASTRE MODULAIRE A/ PORTE  3 R;LEGRAND ;UN ET CE;20000;10800
71008;CYCLELECT;APPAREILLAGE;1921;COFFRET DE DISTRIB. PLEXO 1 R 12  BCA  A/PORTE;LEGRAND ;UN ET CE;11600;6264
71009;CYCLELECT;APPAREILLAGE;1922;COFFRET DE DISTRIB. PLEXO 2 R 12 BCA A/PORTE;LEGRAND ;UN ET CE;13700;7398
71010;CYCLELECT;APPAREILLAGE;1923;COFFRET DE DISTRIB. PLEXO 3 R 12 BCA A/PORTE;LEGRAND ;UN ET CE;16400;8856
71011;CYCLELECT;APPAREILLAGE;1902;COFFRET DE DISTRIB. PLEXO ETANCHE 1 RANGEE 2/3 MODULES;LEGRAND ;UN ET CE;3750;2025
71012;CYCLELECT;APPAREILLAGE;1904;COFFRET DE DISTRIB. PLEXO ETANCHE 1 RANGEE 4 MODULES;LEGRAND ;UN ET CE;4150;2241
71013;CYCLELECT;APPAREILLAGE;1606;COFFRET POUR BRANCHEMENT D'ABONNE;LEGRAND ;UN ET CE;8470;4573,8
71014;CYCLELECT;APPAREILLAGE;1607;COFFRET POUR BRANCHT D'ABONNE ET COMPTEUR ELECTRONIQUE;LEGRAND ;UN ET CE;16400;8856
71015;CYCLELECT;APPAREILLAGE;4049;CONTACTEUR DE PUISSANCE 2 X 20 A;LEGRAND ;UN ET CE;38,83; 
71016;CYCLELECT;APPAREILLAGE;4068;CONTACTEUR DE PUISSANCE 2 X 40 A;LEGRAND ;UN ET CE;9310;5027,4
71017;CYCLELECT;APPAREILLAGE;4070;CONTACTEUR DE PUISSANCE 4 X 40 A;LEGRAND ;UN ET CE;12200;6588
71018;CYCLELECT;APPAREILLAGE;4060;CONTACTEUR J/N 2 X 20 A SILENCIEUX;LEGRAND ;UN ET CE;52,84; 
71019;CYCLELECT;APPAREILLAGE;51691;CORDON BRASSAGE 0,3M FTP POUR 32910;LEGRAND ;UN ET CE;376;203,04
71020;CYCLELECT;APPAREILLAGE;5820;COUPE CIRCUIT 10 A PH + N;LEGRAND ;UN ET CE;1170;631,8
71021;CYCLELECT;APPAREILLAGE;5821;COUPE CIRCUIT 16 A PH + N;LEGRAND ;UN ET CE;1170;631,8
71022;CYCLELECT;APPAREILLAGE;5822;COUPE CIRCUIT 20 A PH + N;LEGRAND ;UN ET CE;1170;631,8
71023;CYCLELECT;APPAREILLAGE;5824;COUPE CIRCUIT 32 A PH + N;LEGRAND ;UN ET CE;1130;610,2
71024;CYCLELECT;APPAREILLAGE;89281;COUVERCLE BOITE D'ENCASTREMENT 80X80;LEGRAND ;UN ET CE;164;88,56
71025;CYCLELECT;APPAREILLAGE;89285;COUVERCLE BOITE MACONNERIE CARRE 100 X 100;LEGRAND ;UN ET CE;291;157,14
71026;CYCLELECT;APPAREILLAGE;89579;COUVERCLE DCL DE REMPLACEMENT POUR APPLIQUE 89347;LEGRAND ;UN ET CE;4,48; 
71027;CYCLELECT;APPAREILLAGE;30179;COUVERCLE DE GOULOTTE  L 2,60 COMPLET;LEGRAND ;UN ET CE;45,83; 
71028;CYCLELECT;APPAREILLAGE;10522;COUVERCLE SOUPLE POUR DLP 35 X 105;LEGRAND ;UN ET CE;562;303,48
71029;CYCLELECT;APPAREILLAGE;10521;COUVERCLE SOUPLE POUR DLP 35X80;LEGRAND ;UN ET CE;496;267,84
71030;CYCLELECT;APPAREILLAGE;38012;DECLENCHEUR MANUEL SAILLIE POUR ALARME INCENDIE;LEGRAND ;UN ET CE;3820;2062,8
71031;CYCLELECT;APPAREILLAGE;3836;DECONNECTEUR AUTOMATIQUE DE RESEAU (BIORUPTEUR);LEGRAND ;UN ET CE;291;157,14
71032;CYCLELECT;APPAREILLAGE;21001;DISJONCTEUR DE BRANCHT TYPE EDF 15/45 - 500 MA;LEGRAND ;UN ET CE;8370;2712
71033;CYCLELECT;APPAREILLAGE;21002;DISJONCTEUR DE BRANCHT TYPE EDF 15/45 - 500 MA  SELECTIF;LEGRAND ;UN ET CE;13700;4443
71034;CYCLELECT;APPAREILLAGE;21004;DISJONCTEUR DE BRANCHT TYPE EDF 30/60 - 500 MA;LEGRAND ;UN ET CE;14900;4838
71035;CYCLELECT;APPAREILLAGE;21005;DISJONCTEUR DE BRANCHT TYPE EDF 30/60 - 500 MA  SELECTIF;LEGRAND ;UN ET CE;23100;7439
71036;CYCLELECT;APPAREILLAGE;7850;DISJONCTEUR DIFFERENTIEL BIP PH + N 10 A  30MA;LEGRAND ;UN ET CE;16600;8964
71037;CYCLELECT;APPAREILLAGE;7852;DISJONCTEUR DIFFERENTIEL BIP PH + N 16 A  30MA;LEGRAND ;UN ET CE;15900;8586
71038;CYCLELECT;APPAREILLAGE;7853;DISJONCTEUR DIFFERENTIEL BIP PH + N 20 A  30MA;LEGRAND ;UN ET CE;15800;8532
71039;CYCLELECT;APPAREILLAGE;7854;DISJONCTEUR DIFFERENTIEL BIP PH + N 25 A  30MA;LEGRAND ;UN ET CE;17500;9450
71040;CYCLELECT;APPAREILLAGE;6464;DISJONCTEUR DIVISIONNAIRE BIP 2 X  6 A;LEGRAND ;UN ET CE;6410;3461,4
71041;CYCLELECT;APPAREILLAGE;6466;DISJONCTEUR DIVISIONNAIRE BIP 2 X 10 A;LEGRAND ;UN ET CE;5510;2975,4
71042;CYCLELECT;APPAREILLAGE;6631;DISJONCTEUR DIVISIONNAIRE BIP 2 X 10 A COURBE D;LEGRAND ;UN ET CE;8760;4730,4
71043;CYCLELECT;APPAREILLAGE;6468;DISJONCTEUR DIVISIONNAIRE BIP 2 X 16 A;LEGRAND ;UN ET CE;5200;2808
71044;CYCLELECT;APPAREILLAGE;6633;DISJONCTEUR DIVISIONNAIRE BIP 2 X 16 A COURBE D;LEGRAND ;UN ET CE;8720;4708,8
71045;CYCLELECT;APPAREILLAGE;6634;DISJONCTEUR DIVISIONNAIRE BIP 2 X 20 A COURBE D;LEGRAND ;UN ET CE;8300;4482
71046;CYCLELECT;APPAREILLAGE;6635;DISJONCTEUR DIVISIONNAIRE BIP 2 X 25 A COURBE D;LEGRAND ;UN ET CE;9490;5124,6
71047;CYCLELECT;APPAREILLAGE;6636;DISJONCTEUR DIVISIONNAIRE BIP 2 X 32 A COURBE D;LEGRAND ;UN ET CE;9450;5103
71048;CYCLELECT;APPAREILLAGE;6637;DISJONCTEUR DIVISIONNAIRE BIP 2 X 40 A COURBE D;LEGRAND ;UN ET CE;9650;5211
71049;CYCLELECT;APPAREILLAGE;6012;DISJONCTEUR DIVISIONNAIRE PH+N  2 A;LEGRAND ;UN ET CE;2760;1160
71050;CYCLELECT;APPAREILLAGE;6038;DISJONCTEUR DIVISIONNAIRE PH+N  2 A  BORNES AUTO;LEGRAND ;UN ET CE;2760;1382
71051;CYCLELECT;APPAREILLAGE;6015;DISJONCTEUR DIVISIONNAIRE PH+N  6 A;LEGRAND ;UN ET CE;2940;1587,6
71052;CYCLELECT;APPAREILLAGE;6041;DISJONCTEUR DIVISIONNAIRE PH+N  6 A  BORNES AUTO;LEGRAND ;UN ET CE;2940;1587,6
71053;CYCLELECT;APPAREILLAGE;6017;DISJONCTEUR DIVISIONNAIRE PH+N 10 A;LEGRAND ;UN ET CE;1840;725
71054;CYCLELECT;APPAREILLAGE;6043;DISJONCTEUR DIVISIONNAIRE PH+N 10 A BORNES AUTO;LEGRAND ;UN ET CE;1840;725
71055;CYCLELECT;APPAREILLAGE;6019;DISJONCTEUR DIVISIONNAIRE PH+N 15 A;LEGRAND ;UN ET CE;1840;725
71056;CYCLELECT;APPAREILLAGE;6101;DISJONCTEUR DIVISIONNAIRE PH+N 16 A   4.5KA COURBE D;LEGRAND ;UN ET CE;3430;1852,2
71057;CYCLELECT;APPAREILLAGE;6045;DISJONCTEUR DIVISIONNAIRE PH+N 16 A BORNES AUTO;LEGRAND ;UN ET CE;1840;725
71058;CYCLELECT;APPAREILLAGE;6020;DISJONCTEUR DIVISIONNAIRE PH+N 20 A;LEGRAND ;UN ET CE;1840;725
71059;CYCLELECT;APPAREILLAGE;6102;DISJONCTEUR DIVISIONNAIRE PH+N 20 A   4.5KA COURBE D;LEGRAND ;UN ET CE;3440;1857,6
71060;CYCLELECT;APPAREILLAGE;6046;DISJONCTEUR DIVISIONNAIRE PH+N 20 A BORNES AUTO;LEGRAND ;UN ET CE;1840;725
71061;CYCLELECT;APPAREILLAGE;6103;DISJONCTEUR DIVISIONNAIRE PH+N 25 A   4.5KA COURBE D;LEGRAND ;UN ET CE;3430;1852,2
71062;CYCLELECT;APPAREILLAGE;6022;DISJONCTEUR DIVISIONNAIRE PH+N 32 A;LEGRAND ;UN ET CE;2200;860
71063;CYCLELECT;APPAREILLAGE;6048;DISJONCTEUR DIVISIONNAIRE PH+N 32 A BORNES AUTO;LEGRAND ;UN ET CE;2200;1188
71064;CYCLELECT;APPAREILLAGE;6563;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 16 A;LEGRAND ;UN ET CE;13300;7182
71065;CYCLELECT;APPAREILLAGE;6673;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 16 A COURBE D;LEGRAND ;UN ET CE;17500;9450
71066;CYCLELECT;APPAREILLAGE;6564;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 20 A;LEGRAND ;UN ET CE;13300;7182
71067;CYCLELECT;APPAREILLAGE;6674;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 20 A COURBE D;LEGRAND ;UN ET CE;16800;9072
71068;CYCLELECT;APPAREILLAGE;6566;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 32 A;LEGRAND ;UN ET CE;12100;6534
71069;CYCLELECT;APPAREILLAGE;6676;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 32 A COURBE D;LEGRAND ;UN ET CE;17600;9504
71070;CYCLELECT;APPAREILLAGE;6677;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 40 A COURBE D;LEGRAND ;UN ET CE;17800;9612
71071;CYCLELECT;APPAREILLAGE;6486;DISJONCTEUR DIVISIONNAIRE TRI 3 X 10 A;LEGRAND ;UN ET CE;8670;4681,8
71072;CYCLELECT;APPAREILLAGE;6488;DISJONCTEUR DIVISIONNAIRE TRI 3 X 16 A;LEGRAND ;UN ET CE;9080;4903,2
71073;CYCLELECT;APPAREILLAGE;6653;DISJONCTEUR DIVISIONNAIRE TRI 3 X 16 A 15KA COURBE D;LEGRAND ;UN ET CE;13300;7182
71074;CYCLELECT;APPAREILLAGE;6489;DISJONCTEUR DIVISIONNAIRE TRI 3 X 20 A;LEGRAND ;UN ET CE;9080;4903,2
71075;CYCLELECT;APPAREILLAGE;6654;DISJONCTEUR DIVISIONNAIRE TRI 3 X 20 A 15KA COURBE D;LEGRAND ;UN ET CE;13300;7182
71076;CYCLELECT;APPAREILLAGE;6655;DISJONCTEUR DIVISIONNAIRE TRI 3 X 25 A 15KA COURBE D;LEGRAND ;UN ET CE;14600;7884
71077;CYCLELECT;APPAREILLAGE;6656;DISJONCTEUR DIVISIONNAIRE TRI 3 X 32 A 15KA COURBE D;LEGRAND ;UN ET CE;14600;7884
71078;CYCLELECT;APPAREILLAGE;60052;DOUILLE BOUT DE FIL B22  PORCELAINE  DOUILLE PATERE P/ BOITE RONDE D70;LEGRAND ;UN ET CE;1120;604,8
71079;CYCLELECT;APPAREILLAGE;60005;DOUILLE BOUT DE FIL B22 CONNEXION A VIS DOUBLE BAGUE BLANCHE;LEGRAND ;UN ET CE;211;113,94
71080;CYCLELECT;APPAREILLAGE;60002;DOUILLE BOUT DE FIL B22 PLASTIQUE BLANC SANS BAGUE;LEGRAND ;UN ET CE;248;133,92
71081;CYCLELECT;APPAREILLAGE;51220;DTI POUR 32913;LEGRAND ;UN ET CE;2560;1382,4
71082;CYCLELECT;APPAREILLAGE;10701;EMBOUT G / D POUR DLP 35 X 105;LEGRAND ;UN ET CE;243;131,22
71083;CYCLELECT;APPAREILLAGE;10722;EMBOUT G / D POUR DLP 35X 80;LEGRAND ;UN ET CE;414;223,56
71084;CYCLELECT;APPAREILLAGE;10702;EMBOUT G / D POUR DLP 50 X 105;LEGRAND ;UN ET CE;408;220,32
71085;CYCLELECT;APPAREILLAGE;10706;EMBOUT G / D POUR DLP 50 X 150;LEGRAND ;UN ET CE;508;274,32
71086;CYCLELECT;APPAREILLAGE;31202;EMBOUT POUR DLPLUS 20 X 12,5;LEGRAND ;UN ET CE;113;61,02
71087;CYCLELECT;APPAREILLAGE;31203;EMBOUT POUR DLPLUS 32 X 12,5;LEGRAND ;UN ET CE;123;66,42
71088;CYCLELECT;APPAREILLAGE;31207;EMBOUT POUR DLPLUS 32 X 16;LEGRAND ;UN ET CE;129;69,66
71089;CYCLELECT;APPAREILLAGE;31211;EMBOUT POUR DLPLUS 40 X 16;LEGRAND ;UN ET CE;178;96,12
71090;CYCLELECT;APPAREILLAGE;30300;EMBOUT POUR DLPLUS 75 X 20;LEGRAND ;UN ET CE;209;112,86
71091;CYCLELECT;APPAREILLAGE;60134;FICHE DCL 2 P + T POUR BOITE D'ENCASTREMENT;LEGRAND ;UN ET CE;177;95,58
71092;CYCLELECT;APPAREILLAGE;11310;FUSIBLE 10 A - 8,5 X 23;LEGRAND ;UN ET CE;66;35,64
71093;CYCLELECT;APPAREILLAGE;11616;FUSIBLE 16 A - 10,3 X 25,8;LEGRAND ;UN ET CE;76,9;41,53
71094;CYCLELECT;APPAREILLAGE;12320;FUSIBLE 20 A - 8,5 X 31,5;LEGRAND ;UN ET CE;82,7;44,66
71095;CYCLELECT;APPAREILLAGE;13332;FUSIBLE 32 A - 10,3 X 38;LEGRAND ;UN ET CE;84;45,36
71096;CYCLELECT;APPAREILLAGE;10411;GOULOTTE DLP 35 X 80;LEGRAND ;UN ET CE;10,5; 
71097;CYCLELECT;APPAREILLAGE;10421;GOULOTTE DLP 35 X105;LEGRAND ;UN ET CE;11,31; 
71098;CYCLELECT;APPAREILLAGE;10412;GOULOTTE DLP 50 X 80;LEGRAND ;UN ET CE;13,04; 
71099;CYCLELECT;APPAREILLAGE;10422;GOULOTTE DLP 50 X105;LEGRAND ;UN ET CE;16,49; 
71100;CYCLELECT;APPAREILLAGE;10432;GOULOTTE DLP 50 X150;LEGRAND ;UN ET CE;19,92; 
71101;CYCLELECT;APPAREILLAGE;1185;HABILLAGE POUR PLATINE DISJONCTEUR;LEGRAND ;UN ET CE;2820;1522,8
71102;CYCLELECT;APPAREILLAGE;67262;IN ONE INTER CENTRALISE COMMANDE  RADIO VOLETS ROULANTS;LEGRAND ;UN ET CE;8620;4654,8
71103;CYCLELECT;APPAREILLAGE;67261;IN ONE INTER INDIVIDUEL COMMANDE  RADIO VOLETS ROULANTS;LEGRAND ;UN ET CE;11800;6372
71104;CYCLELECT;APPAREILLAGE;49505;IN ONE INTER INDIVIDUEL DE VOLET ETANCHE RADIO POUR MONTAGE EN CAISSON;LEGRAND ;UN ET CE;16200;8748
71105;CYCLELECT;APPAREILLAGE;67230;IN ONE INTER RECEPTEUR RADIO CELIANE;LEGRAND ;UN ET CE;7880;4255,2
71106;CYCLELECT;APPAREILLAGE;67238;IN ONE INTERSCENARIO D'ECLAIRAGE EMETTEUR RADIO CELIANE;LEGRAND ;UN ET CE;5100;2754
71107;CYCLELECT;APPAREILLAGE;67232;IN ONE INTERVARIATEUR RECEPTEUR RADIO SANS NEUTRE CELIANE;LEGRAND ;UN ET CE;7880;4255,2
71108;CYCLELECT;APPAREILLAGE;67299;IN ONE POINT D'ECLAIRAGE PRET A POSER CELIANE;LEGRAND ;UN ET CE;14800;7992
71109;CYCLELECT;APPAREILLAGE;63301;IN ONE PORTIER AUDIO PRET A POSER CELIANE AVEC POSTES ET PLATINE DE RUE A ENCASTRER;LEGRAND ;UN ET CE;44800;24192
71110;CYCLELECT;APPAREILLAGE;63321;IN ONE PORTIER VIDEO PRET A POSER CELIANE AVEC POSTES ET PLATINE DE RUE ENCASTREE;LEGRAND ;UN ET CE;162000;87480
71111;CYCLELECT;APPAREILLAGE;32916;IN ONE RESEAU MIXTE PRET A POSER COFFRET ET EQUIPEMENT POUR VERSION MIXTE  AVEC 12  RJ45  ET 4 P COAXIALES;LEGRAND ;UN ET CE;59800;32292
71112;CYCLELECT;APPAREILLAGE;32971;IN ONE RESEAU OPTIMUM AUTO PRET A POSER COFFRET ET EQUIPEMENT POUR VERSION AUTOMATIQUE AVEC 8  RJ45;LEGRAND ;UN ET CE;234000;126360
71113;CYCLELECT;APPAREILLAGE;32970;IN ONE RESEAU OPTIMUM MANUEL PRET A POSER COFFRET ET EQUIPEMENT POUR VERSION MANUELLE AVEC 12  RJ45;LEGRAND ;UN ET CE;120000;64800
71114;CYCLELECT;APPAREILLAGE;67297;IN ONE THERMOSTAT D'AMBIANCE PRET A POSER CELIANE;LEGRAND ;UN ET CE;51200;27648
71115;CYCLELECT;APPAREILLAGE;4330;INTER SECTIONNEUR 2P 63A 400V;LEGRAND ;UN ET CE;4580;2473,2
71116;CYCLELECT;APPAREILLAGE;8625;INTER. DIFF.  2 X 16 - 10 MA RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;UN ET CE;16100;8694
71117;CYCLELECT;APPAREILLAGE;8689;INTER. DIFF.  2 X 25 - 30 MA  RACCORDT HAUT TYPE AC;LEGRAND ;UN ET CE;7960;4150
71118;CYCLELECT;APPAREILLAGE;8840;INTER. DIFF.  2 X 25 - 30 MA BORNES AUTO TYPE A;LEGRAND ;UN ET CE;9430;5092,2
71119;CYCLELECT;APPAREILLAGE;8830;INTER. DIFF.  2 X 25 - 30 MA BORNES AUTO TYPE AC;LEGRAND ;UN ET CE;7960;3991
71120;CYCLELECT;APPAREILLAGE;8628;INTER. DIFF.  2 X 25 - 30 MA RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;UN ET CE;7300;3942
71121;CYCLELECT;APPAREILLAGE;8646;INTER. DIFF.  2 X 25 - 300 MA RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;UN ET CE;11400;6156
71122;CYCLELECT;APPAREILLAGE;8841;INTER. DIFF.  2 X 40 - 30 MA BORNES AUTO TYPE A;LEGRAND ;UN ET CE;9160;4620
71123;CYCLELECT;APPAREILLAGE;8831;INTER. DIFF.  2 X 40 - 30 MA BORNES AUTO TYPE AC;LEGRAND ;UN ET CE;8100;4155
71124;CYCLELECT;APPAREILLAGE;8847;INTER. DIFF.  2 X 40 - 30 MA BORNES AUTO TYPE HPI;LEGRAND ;UN ET CE;15200;8208
71125;CYCLELECT;APPAREILLAGE;8781;INTER. DIFF.  2 X 40 - 30 MA RACCORDT HAUT ET BAS TYPE A;LEGRAND ;UN ET CE;8400;4536
71126;CYCLELECT;APPAREILLAGE;8629;INTER. DIFF.  2 X 40 - 30 MA RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;UN ET CE;7300;3942
71127;CYCLELECT;APPAREILLAGE;8823;INTER. DIFF.  2 X 40 - 30 MA RACCORDT HAUT ET BAS TYPE HPI;LEGRAND ;UN ET CE;14200;7668
71128;CYCLELECT;APPAREILLAGE;8687;INTER. DIFF.  2 X 40 - 30 MA RACCORDT HAUT TYPE A;LEGRAND ;UN ET CE;9160;4946,4
71129;CYCLELECT;APPAREILLAGE;8690;INTER. DIFF.  2 X 40 - 30 MA RACCORDT HAUT TYPE AC;LEGRAND ;UN ET CE;8100;3900
71130;CYCLELECT;APPAREILLAGE;8647;INTER. DIFF.  2 X 40 - 300 MA RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;UN ET CE;12000;6480
71131;CYCLELECT;APPAREILLAGE;8688;INTER. DIFF.  2 X 63 - 30 MA  TYPE A;LEGRAND ;UN ET CE;15900;7910
71132;CYCLELECT;APPAREILLAGE;8842;INTER. DIFF.  2 X 63 - 30 MA BORNES AUTO TYPE A;LEGRAND ;UN ET CE;15900;7910
71133;CYCLELECT;APPAREILLAGE;8832;INTER. DIFF.  2 X 63 - 30 MA BORNES AUTO TYPE AC;LEGRAND ;UN ET CE;14500;7830
71134;CYCLELECT;APPAREILLAGE;8782;INTER. DIFF.  2 X 63 - 30 MA RACCORDT HAUT ET BAS TYPE A;LEGRAND ;UN ET CE;14500;7830
71135;CYCLELECT;APPAREILLAGE;8630;INTER. DIFF.  2 X 63 - 30 MA RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;UN ET CE;12200;6588
71136;CYCLELECT;APPAREILLAGE;8621;INTER. DIFF.  2 X 63 - 30 MA RACCORDT HAUT TYPE AC;LEGRAND ;UN ET CE;14500;7830
71137;CYCLELECT;APPAREILLAGE;8648;INTER. DIFF.  2 X 63 - 300 MA RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;UN ET CE;17500;9450
71138;CYCLELECT;APPAREILLAGE;8693;INTER. DIFF.  4 X 25 - 30 MA  RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;UN ET CE;19200;10368
71139;CYCLELECT;APPAREILLAGE;8711;INTER. DIFF.  4 X 25 - 300 MA RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;UN ET CE;15300;8262
71140;CYCLELECT;APPAREILLAGE;8694;INTER. DIFF.  4 X 40 - 30 MA  RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;UN ET CE;19100;10314
71141;CYCLELECT;APPAREILLAGE;8712;INTER. DIFF.  4 X 40 - 300 MA RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;UN ET CE;15900;8586
71142;CYCLELECT;APPAREILLAGE;8695;INTER. DIFF.  4 X 63 - 30 MA  RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;UN ET CE;29900;16146
71143;CYCLELECT;APPAREILLAGE;8713;INTER. DIFF.  4 X 63 - 300 MA  RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;UN ET CE;19600;10584
71144;CYCLELECT;APPAREILLAGE;77024;MOSAIC COMMANDE VOLET ROULANT CENTRALISEE (CP);LEGRAND ;UN ET CE;9930;5362,2
71145;CYCLELECT;APPAREILLAGE;77025;MOSAIC COMMANDE VOLET ROULANT DOUBLE POUSSOIR;LEGRAND ;UN ET CE;3110;1679,4
71146;CYCLELECT;APPAREILLAGE;77026;MOSAIC COMMANDE VOLET ROULANT DOUBLE VA ET VIENT;LEGRAND ;UN ET CE;2940;1587,6
71147;CYCLELECT;APPAREILLAGE;77023;MOSAIC COMMANDE VOLET ROULANT INDIVIDUELLE (CP);LEGRAND ;UN ET CE;13700;7398
71148;CYCLELECT;APPAREILLAGE;77050;MOSAIC INTER BIPOLAIRE;LEGRAND ;UN ET CE;1690;912,6
71149;CYCLELECT;APPAREILLAGE;77011;MOSAIC INTER VA ET VIENT BORNES AUTO;LEGRAND ;UN ET CE;582;314,28
71150;CYCLELECT;APPAREILLAGE;77001;MOSAIC INTERRUPTEUR/VA ET VIENT  1M BORNES AUTO;LEGRAND ;UN ET CE;552;298,08
71151;CYCLELECT;APPAREILLAGE;77070;MOSAIC OBTURATEUR 1 MODULE;LEGRAND ;UN ET CE;181;97,74
71152;CYCLELECT;APPAREILLAGE;77071;MOSAIC OBTURATEUR 2 MODULES;LEGRAND ;UN ET CE;246;132,84
71153;CYCLELECT;APPAREILLAGE;77113;MOSAIC PC  2 P + T    2 MODULES;LEGRAND ;UN ET CE;569;307,26
71154;CYCLELECT;APPAREILLAGE;77111;MOSAIC PC 2P + T   2M BORNES AUTO;LEGRAND ;UN ET CE;447;241,38
71155;CYCLELECT;APPAREILLAGE;77114;MOSAIC PC INFORMATIQUE  2P +T  ROUGE  A DETROMPAGE;LEGRAND ;UN ET CE;1080;583,2
71156;CYCLELECT;APPAREILLAGE;77021;MOSAIC PERMUTATEUR;LEGRAND ;UN ET CE;2340;1263,6
71157;CYCLELECT;APPAREILLAGE;78802;MOSAIC PLAQUE 1 POSTE 2M;LEGRAND ;UN ET CE;158;85,32
71158;CYCLELECT;APPAREILLAGE;78814;MOSAIC PLAQUE 2 P.  4M;LEGRAND ;UN ET CE;371;200,34
71159;CYCLELECT;APPAREILLAGE;78864;MOSAIC PLAQUE 2 P. HORIZ. ENTRAXE 57  SP RENOV;LEGRAND ;UN ET CE;641;346,14
71160;CYCLELECT;APPAREILLAGE;78854;MOSAIC PLAQUE 2 P. VERT. ENTRAXE 57  SP RENOV;LEGRAND ;UN ET CE;641;346,14
71161;CYCLELECT;APPAREILLAGE;77040;MOSAIC POUSSOIR;LEGRAND ;UN ET CE;881;475,74
71162;CYCLELECT;APPAREILLAGE;77030;MOSAIC POUSSOIR 1 MODUL BORNES AUTO;LEGRAND ;UN ET CE;808;436,32
71163;CYCLELECT;APPAREILLAGE;76602;MOSAIC POUSSOIR COUP DE POING 1/4 T;LEGRAND ;UN ET CE;6860;3704,4
71164;CYCLELECT;APPAREILLAGE;78734;MOSAIC PRISE RJ 45;LEGRAND ;UN ET CE;1520;820,8
