_ID;FOURNISSEUR;FAMILLE;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET;
201175;CDL;GENIECLIMATIQUE;A689095;3725496;RADIATEURCHALEURDOUCEINTEGRALEINOVACDI1500W;AIRELEC;UN;213;157,95;
201176;CDL;GENIECLIMATIQUE;A689097;3725497;RADIATEURCHALEURDOUCEINTEGRALEINOVACDI2000W;AIRELEC;UN;223;165,54;
201177;CDL;GENIECLIMATIQUE;A691782;3725509;"RADIATEURCHALEURDOUCENOVEOECO-CONSO750WBLANCHORIZONTAL
";AIRELEC;UN;339;251,10;
201178;CDL;GENIECLIMATIQUE;A691783;3725505;"RADIATEURCHALEURDOUCENOVEOECO-CONSO1000WBLANCHORIZONTAL
";AIRELEC;UN;369;273,51;
201179;CDL;GENIECLIMATIQUE;A691784;3725506;"RADIATEURCHALEURDOUCENOVEOECO-CONSO1250WBLANCHORIZONTAL
";AIRELEC;UN;407;301,67;
201180;CDL;GENIECLIMATIQUE;A691785;3725507;"RADIATEURCHALEURDOUCENOVEOECO-CONSO1500WBLANCHORIZONTAL
";AIRELEC;UN;450;333,43;
201181;CDL;GENIECLIMATIQUE;A691787;3725508;"RADIATEURCHALEURDOUCENOVEOECO-CONSO2000WBLANCHORIZONTAL
";AIRELEC;UN;518;383,94;
201182;CDL;GENIECLIMATIQUE;TSL-050-050-TF;1681789;RADIATEURSECHE-SERVIETTESATOLLELECT500W;ACOVA;UN;173;128,34;
201183;CDL;GENIECLIMATIQUE;TSL-075-050-TF;1681798;RADIATEURSECHE-SERVIETTESATOLLELECT750W;ACOVA;UN;195;144,25;
201184;CDL;GENIECLIMATIQUE;TSL-100-050-TF;1681799;RADIATEURSECHE-SERVIETTESATOLLELECT1000W;ACOVA;UN;241;178,42;
201185;CDL;GENIECLIMATIQUE;TLN-050-050;1333024;RADIATEURSECHE-SERVIETTESCALAELECT500W;ACOVA;UN;287;212,85;
201186;CDL;GENIECLIMATIQUE;TLN-075-050;1333025;RADIATEURSECHE-SERVIETTESCALAELECT750W;ACOVA;UN;312;231,36;
201187;CDL;GENIECLIMATIQUE;TLN-100-050;1333026;RADIATEURSECHE-SERVIETTESCALAELECT1000W;ACOVA;UN;361;267,50;
201188;CDL;GENIECLIMATIQUE;TSXP-050-050;3207564;RADIATEURSECHE-SERVIETTESREGATEPREMIUM500W;ACOVA;UN;427;316,55;
201189;CDL;GENIECLIMATIQUE;TSXP-075-050;3207565;RADIATEURSECHE-SERVIETTESREGATEPREMIUM750W;ACOVA;UN;492;364,71;
201190;CDL;GENIECLIMATIQUE;TSXP-100-050;3207566;RADIATEURSECHE-SERVIETTESREGATEPREMIUM1000W;ACOVA;UN;576;426,74;
201191;CDL;GENIECLIMATIQUE;TSXP-150-080;3207568;RADIATEURSECHE-SERVIETTESREGATEPREMIUM1500W;ACOVA;UN;728;539,41;
201192;CDL;GENIECLIMATIQUE;A689921;3725544;RADIATEURSECHE-SERVIETTESSAMOABAINS600W;AIRELEC;UN;465;344,11;
201193;CDL;GENIECLIMATIQUE;A689922;3725545;RADIATEURSECHE-SERVIETTESSAMOABAINS750W;AIRELEC;UN;540;400,27;
201194;CDL;GENIECLIMATIQUE;A689923;3725546;RADIATEURSECHE-SERVIETTESSAMOABAINS900W;AIRELEC;UN;625;462,76;
201195;CDL;GENIECLIMATIQUE;A689925;3725547;RADIATEURSECHE-SERVIETTESSAMOABAINSVENTILE600+V1000W;AIRELEC;UN;639;472,97;
201196;CDL;GENIECLIMATIQUE;A689926;3725548;RADIATEURSECHE-SERVIETTESSAMOABAINSVENTILE750+V1000W;AIRELEC;UN;745;552,09;
201197;CDL;GENIECLIMATIQUE;A689927;3725549;RADIATEURSECHE-SERVIETTESSAMOABAINSVENTILE900+V1000W;AIRELEC;UN;801;593,24;
201198;CDL;CONDUIT;PCB5810;6077485;PIQUETDETERRECUIVRE1MAVECCOSSE;MALTEP;UN;9;6,68;
201199;CDL;ECLAIRAGE;184710;6038073;LUMINAIREENCASTRECARRE600X60040WBLANC4000KECOPANNELLOLED;DISANO;UN;120;89,18;
201200;CDL;ECLAIRAGE;172915;6038072;LIMINAIREENCASTRERONDLED14WBLANC4000KECOLEX2;DISANO;UN;86;63,55;
201201;CDL;ECLAIRAGE;8024;3847214;LUMINAIREENCASTRECARRE600X60040WBLANC4000KPANELLED;DISANO;UN;108;79,95;
201202;CDL;ECLAIRAGE;51078;3942182;KITSPOTETANCHEHIDROIP20/65BLCAVECLAMPELED;ARIC;UN;54;40,20;
201203;CDL;GENIECLIMATIQUE;326216;1277987;CHAUFFEEAUBLINDE15LSOUSEVIERMONO;ATLANTIC;UN;166;123,07;
201204;CDL;GENIECLIMATIQUE;325216;1277982;CHAUFFEEAUBLINDE15LSUREVIERMONOSERIECOMPACT;ATLANTIC;UN;166;123,07;
201205;CDL;GENIECLIMATIQUE;325116;1279589;CHAUFFEEAUBLINDE15RSUREVIERMONOSERIEETROITE;ATLANTIC;UN;166;123,07;
201206;CDL;GENIECLIMATIQUE;321104;1277980;CHAUFFEEAUBLINDE30LMONOSUREVIERSERIEETROITE;ATLANTIC;UN;188;139,37;
201207;CDL;GENIECLIMATIQUE;327106;1277979;CHAUFFEEAUBLINDE50LMONOSUREVIERSERIEETROITE;ATLANTIC;UN;198;146,64;
201208;CDL;GENIECLIMATIQUE;023110;1022429;CHAUFFEEAUBLINDEHM100LMONOHORIZONTAL;ATLANTIC;UN;335;248,12;
201209;CDL;GENIECLIMATIQUE;023115;1022417;CHAUFFEEAUBLINDEHM150LMONOHORIZONTAL;ATLANTIC;UN;396;293,62;
201210;CDL;GENIECLIMATIQUE;023120;1022418;CHAUFFEEAUBLINDEHM200LMONOHORIZONTAL;ATLANTIC;UN;439;325,21;
201211;CDL;GENIECLIMATIQUE;023107;1277988;CHAUFFEEAUBLINDEHM75LMONOHORIZONTAL;ATLANTIC;UN;297;220,32;
201212;CDL;GENIECLIMATIQUE;321105;1022420;CHAUFFEEAUBLINDEVM50LMONOMURAL;ATLANTIC;UN;208;154,09;
201213;CDL;GENIECLIMATIQUE;021107;1022419;CHAUFFEEAUBLINDEVM75LMONOMURAL;ATLANTIC;UN;214;158,21;
201214;CDL;GENIECLIMATIQUE;021110;1022422;CHAUFFEEAUBLINDEVM100LMONOMURAL;ATLANTIC;UN;176;130,12;
201215;CDL;GENIECLIMATIQUE;021115;1022423;CHAUFFEEAUBLINDEVM150LMONOMURAL;ATLANTIC;UN;204;151,31;
201216;CDL;GENIECLIMATIQUE;021120;1022424;CHAUFFEEAUBLINDEVM200LMONOMURAL;ATLANTIC;UN;233;172,83;
201217;CDL;GENIECLIMATIQUE;021320;1022428;CHAUFFEEAUBLINDEVM200LTCMURAL;ATLANTIC;UN;346;256,33;
201218;CDL;GENIECLIMATIQUE;022115;1022430;CHAUFFEEAUBLINDEVS150LMONOS/SOCLE;ATLANTIC;UN;341;252,26;
201219;CDL;GENIECLIMATIQUE;022120;1022425;CHAUFFEEAUBLINDEVS200LMONOS/SOCLE;ATLANTIC;UN;395;292,60;
201220;CDL;GENIECLIMATIQUE;022320;1022431;CHAUFFEEAUBLINDEVS200LTCS/SOCLE;ATLANTIC;UN;409;302,79;
201221;CDL;GENIECLIMATIQUE;022125;1332753;CHAUFFEEAUBLINDEVS250LMONOS/SOCLE;ATLANTIC;UN;335;248,34;
201222;CDL;GENIECLIMATIQUE;022325;1022432;CHAUFFEEAUBLINDEVS250LTCS/SOCLE;ATLANTIC;UN;463;342,73;
201223;CDL;GENIECLIMATIQUE;022130;1332754;CHAUFFEEAUBLINDEVS300LMONOS/SOCLE;ATLANTIC;UN;363;268,99;
201224;CDL;GENIECLIMATIQUE;022330;1022426;CHAUFFEEAUBLINDEVS300LTCS/SOCLE;ATLANTIC;UN;479;354,76;
201225;CDL;GENIECLIMATIQUE;322350;1022437;CHAUFFEEAUBLINDEVS500LTCS/SOCLE;ATLANTIC;UN;1196;885,91;
201226;CDL;GENIECLIMATIQUE;155410;3506950;CHAUFFEEAUSTEATITEACIHYBRIDEZENEOHM100LMONOHORIZONTALØ530HT840;ATLANTIC;UN;408;302,17;
201227;CDL;GENIECLIMATIQUE;155415;3506934;CHAUFFEEAUSTEATITEACIHYBRIDEZENEOHM150LMONOHORIZONTALØ530HT1140;ATLANTIC;UN;473;350,37;
201228;CDL;GENIECLIMATIQUE;155420;3506935;CHAUFFEEAUSTEATITEACIHYBRIDEZENEOHM200LMONOHORIZONTALØ530HT1460;ATLANTIC;UN;554;410,63;
201229;CDL;GENIECLIMATIQUE;153105;3506940;CHAUFFEEAUSTEATITEACIHYBRIDEZENEOVM50LMONOMURALØ505HT570;ATLANTIC;UN;278;206,21;
201230;CDL;GENIECLIMATIQUE;153107;3506941;CHAUFFEEAUSTEATITEACIHYBRIDEZENEOVM75LMONOMURALØ510HT700;ATLANTIC;UN;293;216,92;
201231;CDL;GENIECLIMATIQUE;153110;3506942;CHAUFFEEAUSTEATITEACIHYBRIDEZENEOVM100LMONOMURALØ510HT865;ATLANTIC;UN;277;205,34;
201232;CDL;GENIECLIMATIQUE;156210;3585352;CHAUFFEEAUSTEATITEACIHYBRIDEZENEOVM100LMONOMURALØ570HT770COMPACT;ATLANTIC;UN;277;205,34;
201233;CDL;GENIECLIMATIQUE;153115;3506943;CHAUFFEEAUSTEATITEACIHYBRIDEZENEOVM150LMONOMURALØ530HT1165;ATLANTIC;UN;313;231,87;
201234;CDL;GENIECLIMATIQUE;156215;3585353;CHAUFFEEAUSTEATITEACIHYBRIDEZENEOVM150LMONOMURALØ570HT1035COMPACT;ATLANTIC;UN;317;234,45;
201235;CDL;GENIECLIMATIQUE;153120;3506944;CHAUFFEEAUSTEATITEACIHYBRIDEZENEOVM200LMONOMURALØ530HT1480;ATLANTIC;UN;358;265,39;
201236;CDL;GENIECLIMATIQUE;156220;3585354;CHAUFFEEAUSTEATITEACIHYBRIDEZENEOVM200LMONOMURALØ570HT1285COMPACT;ATLANTIC;UN;362;268,34;
201237;CDL;GENIECLIMATIQUE;154315;3506936;CHAUFFEEAUSTEATITEACIHYBRIDEZENEOVS150LMONOS/SOCLEØ530HT1170;ATLANTIC;UN;503;372,76;
201238;CDL;GENIECLIMATIQUE;154320;3506937;CHAUFFEEAUSTEATITEACIHYBRIDEZENEOVS200LMONOS/SOCLEØ530HT1485;ATLANTIC;UN;572;423,41;
201239;CDL;GENIECLIMATIQUE;154325;3506938;CHAUFFEEAUSTEATITEACIHYBRIDEZENEOVS250LMONOS/SOCLEØ530HT1805;ATLANTIC;UN;562;416,58;
201240;CDL;GENIECLIMATIQUE;154330;3506939;CHAUFFEEAUSTEATITEACIHYBRIDEZENEOVS300LMONOS/SOCLEØ570HT1765;ATLANTIC;UN;584;432,95;
201241;CDL;GENIECLIMATIQUE;009231;3131838;TREPIEDUNIVERSELQUADRIPODE50A200L;ATLANTIC;UN;24;17,50;
201242;CDL;GENIECLIMATIQUE;221074;1310840;CHAUFFEEAUBLINDE15LSOUSEVIERMONO;THERMOR;UN;170;126,03;
201243;CDL;GENIECLIMATIQUE;231020;1310841;CHAUFFEEAUBLINDE30LSUREVIERMONOCOMPACT;THERMOR;UN;200;148,30;
201244;CDL;GENIECLIMATIQUE;241040;1330252;CHAUFFEEAUBLINDEVM50LMONOMURAL;THERMOR;UN;220;162,88;
201245;CDL;GENIECLIMATIQUE;251043;1330253;CHAUFFEEAUBLINDEVM75LMONOMURAL;THERMOR;UN;226;167,18;
201246;CDL;GENIECLIMATIQUE;261049;1330254;CHAUFFEEAUBLINDEVM100LMONOMURAL;THERMOR;UN;188;138,98;
201247;CDL;GENIECLIMATIQUE;271072;1330255;CHAUFFEEAUBLINDEVM150LMONOMURAL;THERMOR;UN;218;161,67;
201248;CDL;GENIECLIMATIQUE;281067;1330257;CHAUFFEEAUBLINDEVM200LMONOMURAL;THERMOR;UN;245;181,75;
201249;CDL;GENIECLIMATIQUE;272014;1502610;CHAUFFEEAUBLINDEVS150LMONOS/SOCLE;THERMOR;UN;359;265,92;
201250;CDL;GENIECLIMATIQUE;282029;1502732;CHAUFFEEAUBLINDEVS200LMONOS/SOCLE;THERMOR;UN;406;300,37;
201251;CDL;GENIECLIMATIQUE;292039;1406608;CHAUFFEEAUBLINDEVS300LMONOS/SOCLE;THERMOR;UN;371;275,06;
201252;CDL;GENIECLIMATIQUE;051010;1342472;CHAUFFEEAUSTEATITEANODEMAGNESIUMVM100LMONOMURAL;ATLANTIC;UN;219;162,25;
201253;CDL;GENIECLIMATIQUE;051015;1342475;CHAUFFEEAUSTEATITEANODEMAGNESIUMVM150LMONOMURAL;ATLANTIC;UN;253;187,50;
201254;CDL;GENIECLIMATIQUE;051020;1342477;CHAUFFEEAUSTEATITEANODEMAGNESIUMVM200LMONOMURAL;ATLANTIC;UN;291;215,34;
201255;CDL;GENIECLIMATIQUE;009134;1736105;KITTRIPHASE400VP/C.EACIVERT.S/SOCLE&HORIZ.;ATLANTIC;UN;39;28,91;
201256;CDL;GENIECLIMATIQUE;009131;1022438;TREPIEDP/CHAUFFEEAUVERTICALDE75LA200L.;ATLANTIC;UN;25;18,53;
201257;CDL;GENIECLIMATIQUE;263123;3500384;CHAUFFEEAUSTEATITEACIHYBRIDEDURALISHM100LMONOHORIZONTALØ505HT860;THERMOR;UN;404;299,04;
201258;CDL;GENIECLIMATIQUE;273124;3500385;CHAUFFEEAUSTEATITEACIHYBRIDEDURALISHM150LMONOHORIZONTALØ505HT1180;THERMOR;UN;489;361,98;
201259;CDL;GENIECLIMATIQUE;283118;3500386;CHAUFFEEAUSTEATITEACIHYBRIDEDURALISHM200LMONOHORIZONTALØ505HT1510;THERMOR;UN;569;421,34;
201260;CDL;GENIECLIMATIQUE;241057;3500230;CHAUFFEEAUSTEATITEACIHYBRIDEDURALISVM50LMONOMURALØ505HT575;THERMOR;UN;278;206,21;
201261;CDL;GENIECLIMATIQUE;251056;3500363;CHAUFFEEAUSTEATITEACIHYBRIDEDURALISVM75LMONOMURALØ505HT740;THERMOR;UN;298;220,94;
201262;CDL;GENIECLIMATIQUE;261067;3500374;CHAUFFEEAUSTEATITEACIHYBRIDEDURALISVM100LMONOMURALØ505HT910;THERMOR;UN;288;213,64;
201263;CDL;GENIECLIMATIQUE;271083;3500376;CHAUFFEEAUSTEATITEACIHYBRIDEDURALISVM150LMONOMURALØ505HT1240;THERMOR;UN;323;238,97;
201264;CDL;GENIECLIMATIQUE;871415;3500370;CHAUFFEEAUSTEATITEACIHYBRIDEDURALISVM150LMONOMURALØ570HT1000;THERMOR;UN;332;245,68;
201265;CDL;GENIECLIMATIQUE;281077;3500377;CHAUFFEEAUSTEATITEACIHYBRIDEDURALISVM200LMONOMURALØ505HT1570;THERMOR;UN;366;270,97;
201266;CDL;GENIECLIMATIQUE;881420;3500372;CHAUFFEEAUSTEATITEACIHYBRIDEDURALISVM200LMONOMURALØ570HT1255;THERMOR;UN;380;281,75;
201267;CDL;GENIECLIMATIQUE;272038;3500378;CHAUFFEEAUSTEATITEACIHYBRIDEDURALISVS150LMONOS/SOCLEØ575HT1005;THERMOR;UN;503;372,76;
201268;CDL;GENIECLIMATIQUE;282072;3500380;CHAUFFEEAUSTEATITEACIHYBRIDEDURALISVS200LMONOS/SOCLEØ575HT1260;THERMOR;UN;572;423,73;
201269;CDL;GENIECLIMATIQUE;282074;3500379;CHAUFFEEAUSTEATITEACIHYBRIDEDURALISVS250LMONOS/SOCLEØ575HT1500;THERMOR;UN;581;430,29;
201270;CDL;GENIECLIMATIQUE;292045;3500383;CHAUFFEEAUSTEATITEACIHYBRIDEDURALISVS300LMONOS/SOCLEØ575HT1760;THERMOR;UN;607;449,72;
201271;CDL;GENIECLIMATIQUE;800281;1760656;KITTRIPHASE400VFACILITRI;THERMOR;UN;39;28,83;
201272;CDL;GENIECLIMATIQUE;900353;3131654;"TREPIEDUNIVERSELQUADRIPODE50LA200LØ525
";THERMOR;UN;26;19,05;
201273;CDL;GENIECLIMATIQUE;809540;1777283;BOUCHONPOURSUPPORTSOL(PAR4);ATLANTIC;UN;6;4,08;
201274;CDL;GENIECLIMATIQUE;232508;3244161;CHAUFFEEAUTHERMODYNAMIQUEODYSSEE2SURAIRAMBIANT;ATLANTIC;UN;1623;1202,18;
201275;CDL;GENIECLIMATIQUE;232505;3185061;CHAUFFEEAUTHERMODYNAMIQUEODYSSEESPLIT200VMSANSL'UNITEEXTERIEURE;ATLANTIC;UN;1115;826,01;
201276;CDL;GENIECLIMATIQUE;232504;3185035;CHAUFFEEAUTHERMODYNAMIQUEODYSSEESPLIT300VSSANSL'UNITEEXTERIEURE;ATLANTIC;UN;1313;972,65;
201277;CDL;GENIECLIMATIQUE;523306;3088957;CONDUITSEMIRIGIDECALORIFUGE2MØ160MM;ATLANTIC;UN;46;34,32;
201278;CDL;GENIECLIMATIQUE;533159;1077783;ENTREE/SORTIEDAIRMURALEØ160MM;ATLANTIC;UN;32;23,67;
201279;CDL;GENIECLIMATIQUE;900366;3354384;RACCORDPOURGAINEX2AVECJOINTH100MM;ATLANTIC;UN;21;15,38;
201280;CDL;GENIECLIMATIQUE;809532;3825356;SUPPORTSOL450MM(PAR2);ATLANTIC;UN;13;9,49;
201281;CDL;GENIECLIMATIQUE;809538;3358084;SUPPORTSOLREGLABLESSRB400;ATLANTIC;UN;31;23,19;
201282;CDL;GENIECLIMATIQUE;232396;3185078;UNITEEXTERIEUREPOURODYSSEESPLIT;ATLANTIC;UN;324;239,71;
201283;CDL;GENIECLIMATIQUE;296048;3237324;CHAUFFEEAUTHERMODYNAMIQUEAEROMAX3270LSURAIRAMBIANT;THERMOR;UN;1668;1235,44;
201284;CDL;GENIECLIMATIQUE;296505;3186157;CHAUFFEEAUTHERMODYNAMIQUEAEROMAXSPLITMURAL200LNUSANSSONUNITEEXTERIEURE,NISALIAISONFRIGO;THERMOR;UN;1136;841,24;
201285;CDL;GENIECLIMATIQUE;296504;3186156;CHAUFFEEAUTHERMODYNAMIQUEAEROMAXSPLITSTABLE300LNUSANSSONUNITEEXTERIEURE,NISALIAISONFRIGO;THERMOR;UN;1336;989,85;
201286;CDL;GENIECLIMATIQUE;296059;3585481;CHAUFFEEAUTHERMODYNAMIQUEAEROMAXVMC2200LSURAIREXTRAIT;THERMOR;UN;2356;1745,24;
201287;CDL;GENIECLIMATIQUE;232397;3866846;UNITEEXTERIEUREAÉROMAXSPLIT;THERMOR;UN;326;241,68;
201288;CDL;GENIECLIMATIQUE;120015;1339470;CABLECHAUFFANTKITDOMOCABLESANSTHERMOSTAT150W;ATLANTIC;UN;82;60,58;
201289;CDL;GENIECLIMATIQUE;120030;1339471;CABLECHAUFFANTKITDOMOCABLESANSTHERMOSTAT300W;ATLANTIC;UN;93;69,02;
201290;CDL;GENIECLIMATIQUE;120042;1339472;CABLECHAUFFANTKITDOMOCABLESANSTHERMOSTAT420W;ATLANTIC;UN;113;83,59;
201291;CDL;GENIECLIMATIQUE;120058;1339473;CABLECHAUFFANTKITDOMOCABLESANSTHERMOSTAT580W;ATLANTIC;UN;138;102,00;
201292;CDL;GENIECLIMATIQUE;120078;1339474;CABLECHAUFFANTKITDOMOCABLESANSTHERMOSTAT780W;ATLANTIC;UN;162;120,02;
201293;CDL;GENIECLIMATIQUE;120097;1339475;CABLECHAUFFANTKITDOMOCABLESANSTHERMOSTAT975W;ATLANTIC;UN;182;134,97;
201294;CDL;GENIECLIMATIQUE;120117;1339476;CABLECHAUFFANTKITDOMOCABLESANSTHERMOSTAT1170W;ATLANTIC;UN;201;149,16;
201295;CDL;GENIECLIMATIQUE;120130;1339477;CABLECHAUFFANTKITDOMOCABLESANSTHERMOSTAT1300W;ATLANTIC;UN;211;156,44;
201296;CDL;GENIECLIMATIQUE;120145;1339478;CABLECHAUFFANTKITDOMOCABLESANSTHERMOSTAT1450W;ATLANTIC;UN;229;169,86;
201297;CDL;GENIECLIMATIQUE;120160;1339479;CABLECHAUFFANTKITDOMOCABLESANSTHERMOSTAT1600W;ATLANTIC;UN;251;185,97;
201298;CDL;GENIECLIMATIQUE;120180;1339480;CABLECHAUFFANTKITDOMOCABLESANSTHERMOSTAT1800W;ATLANTIC;UN;282;208,98;
201299;CDL;GENIECLIMATIQUE;120200;1930631;CABLECHAUFFANTKITDOMOCABLESANSTHERMOSTAT2000W;ATLANTIC;UN;314;232,37;
201300;CDL;GENIECLIMATIQUE;120220;1339481;CABLECHAUFFANTKITDOMOCABLESANSTHERMOSTAT2200W;ATLANTIC;UN;344;254,99;
201301;CDL;GENIECLIMATIQUE;120240;1930633;CABLECHAUFFANTKITDOMOCABLESANSTHERMOSTAT2400W;ATLANTIC;UN;352;260,57;
201302;CDL;GENIECLIMATIQUE;120260;1339482;CABLECHAUFFANTKITDOMOCABLESANSTHERMOSTAT2600W;ATLANTIC;UN;370;274,07;
201303;CDL;GENIECLIMATIQUE;120065;3818416;CABLECHAUFFANTKITDOMOCABLESANSTHERMOSTAT650W;ATLANTIC;UN;147;108,73;
201304;CDL;GENIECLIMATIQUE;120085;3818415;CABLECHAUFFANTKITDOMOCABLESANSTHERMOSTAT850W;ATLANTIC;UN;165;122,22;
201305;CDL;GENIECLIMATIQUE;109519;1930634;THERMOSTATD'AMBIANCEDIGITAL;ATLANTIC;UN;38;27,94;
201306;CDL;GENIECLIMATIQUE;514105;1076088;RADIATEURF117T500W;ATLANTIC;UN;52;38,23;
201307;CDL;GENIECLIMATIQUE;514107;1076089;RADIATEURF117T750W;ATLANTIC;UN;53;39,28;
201308;CDL;GENIECLIMATIQUE;514110;1076090;RADIATEURF117T1000W;ATLANTIC;UN;54;40,23;
201309;CDL;GENIECLIMATIQUE;514112;1076091;RADIATEURF117T1250W;ATLANTIC;UN;62;45,82;
201310;CDL;GENIECLIMATIQUE;514115;1076092;RADIATEURF117T1500W;ATLANTIC;UN;65;48,44;
201311;CDL;GENIECLIMATIQUE;514117;1076093;RADIATEURF117T1750W;ATLANTIC;UN;71;52,37;
201312;CDL;GENIECLIMATIQUE;514120;1076094;RADIATEURF117T2000W;ATLANTIC;UN;74;54,99;
201313;CDL;GENIECLIMATIQUE;520110;1433811;RADIATEURF18PROGRAMHAUT1000W;ATLANTIC;UN;137;101,73;
201314;CDL;GENIECLIMATIQUE;520005;1433796;RADIATEURF18PROGRAMMEDIUM500W;ATLANTIC;UN;109;80,98;
201315;CDL;GENIECLIMATIQUE;520007;1433797;RADIATEURF18PROGRAMMEDIUM750W;ATLANTIC;UN;110;81,84;
201316;CDL;GENIECLIMATIQUE;520010;1433798;RADIATEURF18PROGRAMMEDIUM1000W;ATLANTIC;UN;115;85,27;
201317;CDL;GENIECLIMATIQUE;520012;1433799;RADIATEURF18PROGRAMMEDIUM1250W;ATLANTIC;UN;131;96,84;
201318;CDL;GENIECLIMATIQUE;520015;1433800;RADIATEURF18PROGRAMMEDIUM1500W;ATLANTIC;UN;137;101,12;
201319;CDL;GENIECLIMATIQUE;520020;1433802;RADIATEURF18PROGRAMMEDIUM2000W;ATLANTIC;UN;152;112,26;
201320;CDL;GENIECLIMATIQUE;561705;1375818;RADIATEURF617500W;ATLANTIC;UN;56;41,78;
201321;CDL;GENIECLIMATIQUE;561707;1375819;RADIATEURF617750W;ATLANTIC;UN;60;44,25;
201322;CDL;GENIECLIMATIQUE;561710;1375820;RADIATEURF6171000W;ATLANTIC;UN;62;46,11;
201323;CDL;GENIECLIMATIQUE;561712;1375821;RADIATEURF6171250W;ATLANTIC;UN;68;50,44;
201324;CDL;GENIECLIMATIQUE;561715;1375822;RADIATEURF6171500W;ATLANTIC;UN;70;51,99;
201325;CDL;GENIECLIMATIQUE;561717;1375823;RADIATEURF6171750W;ATLANTIC;UN;74;54,77;
201326;CDL;GENIECLIMATIQUE;561720;1375824;RADIATEURF6172000W;ATLANTIC;UN;77;56,94;
201327;CDL;GENIECLIMATIQUE;411411;1380563;RADIATEUREVIDENCE6ORDRES500W;THERMOR;UN;60;44,70;
201328;CDL;GENIECLIMATIQUE;411421;1380565;RADIATEUREVIDENCE6ORDRES750W;THERMOR;UN;62;45,77;
201329;CDL;GENIECLIMATIQUE;411431;1380566;RADIATEUREVIDENCE6ORDRES1000W;THERMOR;UN;62;46,12;
201330;CDL;GENIECLIMATIQUE;411441;1380567;RADIATEUREVIDENCE6ORDRES1250W;THERMOR;UN;71;52,51;
201331;CDL;GENIECLIMATIQUE;411451;1380568;RADIATEUREVIDENCE6ORDRES1500W;THERMOR;UN;74;54,99;
201332;CDL;GENIECLIMATIQUE;411461;1380569;RADIATEUREVIDENCE6ORDRES1750W;THERMOR;UN;80;59,60;
201333;CDL;GENIECLIMATIQUE;411471;1380570;RADIATEUREVIDENCE6ORDRES2000W;THERMOR;UN;83;61,38;
201334;CDL;GENIECLIMATIQUE;412411;1258531;RADIATEUREVIDENCEELECTRONICTEMPO500W;THERMOR;UN;54;40,28;
201335;CDL;GENIECLIMATIQUE;412421;1258532;RADIATEUREVIDENCEELECTRONICTEMPO750W;THERMOR;UN;55;41,02;
201336;CDL;GENIECLIMATIQUE;412431;1258533;RADIATEUREVIDENCEELECTRONICTEMPO1000W;THERMOR;UN;57;42,12;
201337;CDL;GENIECLIMATIQUE;412441;1258534;RADIATEUREVIDENCEELECTRONICTEMPO1250W;THERMOR;UN;63;46,88;
201338;CDL;GENIECLIMATIQUE;412451;1258535;RADIATEUREVIDENCEELECTRONICTEMPO1500W;THERMOR;UN;65;47,98;
201339;CDL;GENIECLIMATIQUE;412461;1380572;RADIATEUREVIDENCEELECTRONICTEMPO1750W;THERMOR;UN;70;52,00;
201340;CDL;GENIECLIMATIQUE;412471;1258536;RADIATEUREVIDENCEELECTRONICTEMPO2000W;THERMOR;UN;76;56,40;
201341;CDL;GENIECLIMATIQUE;542405;3834678;RADIATEURRAYONNANTSOLIUS500WBLANCHORZ.;ATLANTIC;UN;147;109,00;
201342;CDL;GENIECLIMATIQUE;542407;3834679;RADIATEURRAYONNANTSOLIUS750WBLANCHORZ.;ATLANTIC;UN;147;109,00;
201343;CDL;GENIECLIMATIQUE;542410;3834680;RADIATEURRAYONNANTSOLIUS1000WBLANCHORZ.;ATLANTIC;UN;149;110,32;
201344;CDL;GENIECLIMATIQUE;530410;3834675;RADIATEURRAYONNANTSOLIUS1000WBLANCVERT.;ATLANTIC;UN;158;116,81;
201345;CDL;GENIECLIMATIQUE;542412;3834681;RADIATEURRAYONNANTSOLIUS1250WBLANCHORZ.;ATLANTIC;UN;163;120,65;
201346;CDL;GENIECLIMATIQUE;542415;3834682;RADIATEURRAYONNANTSOLIUS1500WBLANCHORZ.;ATLANTIC;UN;174;129,14;
201347;CDL;GENIECLIMATIQUE;542420;3834683;RADIATEURRAYONNANTSOLIUS2000WBLANCHORZ.;ATLANTIC;UN;220;163,30;
201348;CDL;GENIECLIMATIQUE;530420;3834677;RADIATEURRAYONNANTSOLIUS2000WBLANCVERT.;ATLANTIC;UN;220;163,30;
201349;CDL;GENIECLIMATIQUE;510905;3185773;RADIATEURRAYONNANTSOLIUSECODOMO500WHORZ.;ATLANTIC;UN;219;162,22;
201350;CDL;GENIECLIMATIQUE;510907;3185774;RADIATEURRAYONNANTSOLIUSECODOMO750WHORZ.;ATLANTIC;UN;217;160,47;
201351;CDL;GENIECLIMATIQUE;510910;3185777;RADIATEURRAYONNANTSOLIUSECODOMO1000WHORZ.;ATLANTIC;UN;229;169,34;
201352;CDL;GENIECLIMATIQUE;610910;3185892;RADIATEURRAYONNANTSOLIUSECODOMO1000WVERT.;ATLANTIC;UN;236;174,95;
201353;CDL;GENIECLIMATIQUE;510912;3185884;RADIATEURRAYONNANTSOLIUSECODOMO1250WHORZ.;ATLANTIC;UN;250;184,85;
