ID;FOURNISSEUR;FAMILLE;REFERENCE;DESIGNATION;MARQUE;PRIX AU;PRIX BASE;Prix Net 
81684;LECOUFLE;PLOMBERIE;137693005;COUDE MURAL 16 COURT-1/2F;REHAU;1;7,07;5,24
81685;LECOUFLE;PLOMBERIE;138111002;RACCORD DROIT MALE 12X3/8M;REHAU;1;2,58;1,91
81686;LECOUFLE;PLOMBERIE;139412001;RACCORD A ECROU PRISONNIER 20 - 3/4F;REHAU;1;6,95;5,15
81687;LECOUFLE;PLOMBERIE;139142001;TE 20/16/20;REHAU;1;8,55;6,33
81688;LECOUFLE;PLOMBERIE;139202001;TE 20/16/16;REHAU;1;7,32;5,42
81689;LECOUFLE;PLOMBERIE;139562001;BAGUE A GLISSEMENT DE 20;REHAU;1;0,96;0,71
81690;LECOUFLE;PLOMBERIE;269957001;THERMOSTAT AMBIANCE;REHAU;1;36,91;27,34
81691;LECOUFLE;PLOMBERIE;245643001;SET DE MONTAGE POUR COLLECTEUR 245643;REHAU;1;151,73;112,39
81692;LECOUFLE;PLOMBERIE;257408010;ELEMENT D'ALIMENTATION ROUGE 257408;REHAU;1;24,75;18,33
81693;LECOUFLE;PLOMBERIE;257302010;ELEMENT D'ALIMENTATION BLEU 257302;REHAU;1;22,46;16,64
81694;LECOUFLE;PLOMBERIE;257362010;BARRE D'ASSEMBLAGE L1M 257362;REHAU;1;3,08;2,28
81695;LECOUFLE;PLOMBERIE;257242010;PURGEUR AUTOM PR 3/8 A/BAGUE 257242;REHAU;1;12,96;9,6
81696;LECOUFLE;PLOMBERIE;259268001;PONTET DE FIXATION 259268 *;REHAU;1;0,16;0,12
81697;LECOUFLE;PLOMBERIE;137355001;COUDE MURAL 12 COURT-1/2F;REHAU;1;6,97;5,16
81698;LECOUFLE;PLOMBERIE;137365001;COUDE MURAL 16 COURT-1/2F;REHAU;1;8,57;6,35
81699;LECOUFLE;PLOMBERIE;137035001;SORTIE DE CLOISON;REHAU;1;5,54;4,1
81700;LECOUFLE;PLOMBERIE;249992001;COUDE 12-1/2F;REHAU;1;6,06;4,49
81701;LECOUFLE;PLOMBERIE;139542001;COUDE 16-1/2F;REHAU;1;6,41;4,75
81702;LECOUFLE;PLOMBERIE;137773001;COUDE 20-3/4F;REHAU;1;8,05;5,96
81703;LECOUFLE;PLOMBERIE;139572001;BAGUE A GLISSEMENT DE 25;REHAU;1;1,38;1,02
81704;LECOUFLE;PLOMBERIE;139222001;TE REDUIT 25X16X20;REHAU;1;9,4;6,96
81705;LECOUFLE;PLOMBERIE;138563001;RACCORD A ECROU PRISONNIER 25 - 3/4F;REHAU;1;8,91;6,6
81706;LECOUFLE;PLOMBERIE;137763001;RACCORD A ECROU PRISONNIER 16 - 3/4F;REHAU;1;4,46;3,3
81707;LECOUFLE;PLOMBERIE;139442001;RACCORD DROIT MALE 20X1/2M;REHAU;1;5,22;3,87
81708;LECOUFLE;PLOMBERIE;139452001;RACCORD DROIT MALE 20X3/4M;REHAU;1;6,8;5,04
81709;LECOUFLE;PLOMBERIE;139282001;COUPLEUR 20X20;REHAU;1;5,24;3,88
81710;LECOUFLE;PLOMBERIE;139312001;COUPLEUR REDUIT 20X16;REHAU;1;4,7;3,48
81711;LECOUFLE;PLOMBERIE;242083001;COUDE 90° 12X12;REHAU;1;5,79;4,29
81712;LECOUFLE;PLOMBERIE;258408002;COUDE DE CINTRAGE 90° D16;REHAU;1;1,22;0,9
81713;LECOUFLE;PLOMBERIE;258798002;COUDE DE CINTRAGE 90° D20;REHAU;1;2,12;1,57
81714;LECOUFLE;PLOMBERIE;249952001;TE REDUIT 20X12X20;REHAU;1;8,15;6,04
81715;LECOUFLE;PLOMBERIE;249942001;TE REDUIT 20X12X16;REHAU;1;7,6;5,63
81716;LECOUFLE;PLOMBERIE;265889001;CANNE COUDEE DN 16 L.150;REHAU;1;9,27;6,87
81717;LECOUFLE;PLOMBERIE;137523001;TE A SORTIE AUGMENTEE 20X25X20;REHAU;1;9,54;7,07
81718;LECOUFLE;PLOMBERIE;139472001;RACCORD DROIT MALE 25X1M;REHAU;1;10,49;7,77
81719;LECOUFLE;PLOMBERIE;265298001;THERMOSTAT DE SECURITE 265298;REHAU;1;95,85;71
81720;LECOUFLE;PLOMBERIE;257372010;RACCORD A VISSER POUR TUBE DN20;REHAU;1;6,53;4,84
81721;LECOUFLE;PLOMBERIE;139332001;COUPLEUR REDUIT 25X20;REHAU;1;7,94;5,88
81722;LECOUFLE;PLOMBERIE;139292001;COUPLEUR 25X25;REHAU;1;7,95;5,89
81723;LECOUFLE;PLOMBERIE;139522001;COUDE 90° 25X25;REHAU;1;11,49;8,51
81724;LECOUFLE;PLOMBERIE;283990001;MOTEUR THERMIQUE 220V  -283990;REHAU;1;67,62;50,09
81725;LECOUFLE;PLOMBERIE;249982001;COUDE 90° M 12X1/2M  -249982;REHAU;1;6,06;4,49
81726;LECOUFLE;PLOMBERIE;139152001;TE REDUIT 25X16X25;REHAU;1;11,6;8,59
81727;LECOUFLE;PLOMBERIE;264639001;BLOC RACCORDEMENT 1M 3/4 F+SORTIE 1/2F;REHAU;1;8,33;6,17
81728;LECOUFLE;PLOMBERIE;137503001;TE REDUIT 16X20X16;REHAU;1;7,7;5,7
81729;LECOUFLE;PLOMBERIE;257249002;COUDE DE CINTRAGE D25;REHAU;1;3,24;2,4
81730;LECOUFLE;PLOMBERIE;233704001;RACCORD A SOUDER 12X1,1CU 10X12-233704;REHAU;1;2,7;2
81731;LECOUFLE;PLOMBERIE;233714001;RACCORD A SOUDER 12X1,1CU 12X14-233714;REHAU;1;2,81;2,08
81732;LECOUFLE;PLOMBERIE;233724001;RACCORD A SOUDER 16X1,5CU 12X14-233724;REHAU;1;3,73;2,76
81733;LECOUFLE;PLOMBERIE;233734001;RACCORD A SOUDER 16X1,5CU 14X16-233734;REHAU;1;3,79;2,81
81734;LECOUFLE;PLOMBERIE;233744001;RACCORD A SOUDER 20X1,9CU 20X22-233744;REHAU;1;4,77;3,53
81735;LECOUFLE;PLOMBERIE;233754001;RACCORD A SOUDER 25X2,3CU 20X22-233754;REHAU;1;7,41;5,49
81736;LECOUFLE;PLOMBERIE;235859001;RELEVE PLINTHE ADHESIF A/BAVETTE 235859;REHAU;1;2,57;1,9
81737;LECOUFLE;PLOMBERIE;231366001;PLAQUE ISOLANTE  RESIDIA 45/75    R1.40;REHAU;1;22,86;16,93
81738;LECOUFLE;PLOMBERIE;231156;PLAQUE ISOLANTE  RESIDIA 65/95    R2.00*;REHAU;1;26,28;19,47
81739;LECOUFLE;PLOMBERIE;225015001;PLAQUE ISOLANTE  RESIDIA 24/54    R0.75;REHAU;1;18,48;13,69
81740;LECOUFLE;PLOMBERIE;137673001;RACCORD DROIT FEMELLE 25X1F;REHAU;1;12,22;9,05
81741;LECOUFLE;PLOMBERIE;138573001;RACCORD A ECROU PRISONNIER 25 - 1F;REHAU;1;9,11;6,75
81742;LECOUFLE;PLOMBERIE;139482001;RACCORD DROIT MALE 32X1M;REHAU;1;14,72;10,9
81743;LECOUFLE;PLOMBERIE;139492001;BAGUE A GLISSEMENT DE 32;REHAU;1;2,38;1,76
81744;LECOUFLE;PLOMBERIE;264552050;TUBE DN 20 PREGAINE BLEU 50 M;REHAU;1;4,21;3,12
81745;LECOUFLE;PLOMBERIE;264542050;TUBE DN 20 PREGAINE ROUGE 50M;REHAU;1;4,21;3,12
81746;LECOUFLE;PLOMBERIE;260551025;TUBE DN 25 PREGAINE BLEU 25M;REHAU;1;7,29;5,4
81747;LECOUFLE;PLOMBERIE;260541025;TUBE DN 25 PREGAINE ROUGE 25M;REHAU;1;7,3;5,41
81748;LECOUFLE;PLOMBERIE;260511070;TUBE DN 16 PREGAINE BLEU 70M;REHAU;1;3;2,22
81749;LECOUFLE;PLOMBERIE;260501070;TUBE DN 16 PREGAINE ROUGE 70M;REHAU;1;3;2,22
81750;LECOUFLE;PLOMBERIE;260491070;TUBE DN 12 PREGAINE BLEU  70M;REHAU;1;2,04;1,51
81751;LECOUFLE;PLOMBERIE;260481070;TUBE DN 12 PREGAINE ROUGE 70M;REHAU;1;2,04;1,51
81752;LECOUFLE;PLOMBERIE;136241050;TUBE RETICULE DN 32X2,9  50 M;REHAU;1;6,02;4,46
81753;LECOUFLE;PLOMBERIE;221153001;PLAQUE ISOLANTE  RESIDIA 40/70     R1,25;REHAU;1;25,35;18,78
81754;LECOUFLE;PLOMBERIE;229934001;PLAQUE ISOLANTE  RESIDIA 55/85     R1,70;REHAU;1;25,69;19,03
81755;LECOUFLE;PLOMBERIE;229935001;PLAQUE ISOLANTE  RESIDIA 68/98    R 2,10;REHAU;1;29,57;21,9
81756;LECOUFLE;PLOMBERIE;139532001;COUDE 90° 32X32;REHAU;1;16,48;12,21
81757;LECOUFLE;PLOMBERIE;242073001;COUDE 90° M 12 3/8 M  -242073001;REHAU;1;5,93;4,39
81758;LECOUFLE;PLOMBERIE;211405001;KIT FIX ROBIN DN 12  -211405001;REHAU;1;49,67;36,79
81759;LECOUFLE;PLOMBERIE;211406001;KIT FIX ROBIN DN 16  -211406001;REHAU;1;49,67;36,79
81760;LECOUFLE;PLOMBERIE;288874001;RACCORD DROIT MALE 16X3/8M - 288874001;REHAU;1;4,4;3,26
81761;LECOUFLE;PLOMBERIE;137743001;COUDE MURAL 20-1/2F PANNEAU PLATRE;REHAU;1;14,49;10,73
81762;LECOUFLE;PLOMBERIE;137733001;COUDE MURAL 16-1/2F PANNEAU PLATRE;REHAU;1;13,23;9,8
81763;LECOUFLE;PLOMBERIE;220528001;RESISTANCE D'APPOINT MONO/TRI 5,7KW;REHAU;1;380,88;282,13
81764;LECOUFLE;PLOMBERIE;138683001;BAGUE A GLISSEMENT DE 40;REHAU;1;5,4;4
81765;LECOUFLE;PLOMBERIE;138883001;RACCORD DROIT MALE 40X1M;REHAU;1;22,5;16,67
81766;LECOUFLE;PLOMBERIE;EB07;VIDAGE BAIGNOIRE EASYBAIN -EB07;SAS (SANIT.ACCES.SERVICES);1;23,25;17,22
81767;LECOUFLE;PLOMBERIE;1320C;MECANISME CLOC-TOC CULOT/LAITON 1320C;SAS (SANIT.ACCES.SERVICES);1;61,67;45,68
81768;LECOUFLE;PLOMBERIE;2422;MECANISME CLOC-TOC -2422;SAS (SANIT.ACCES.SERVICES);1;44,91;33,27
81769;LECOUFLE;PLOMBERIE;1422B;MECANISME CLOC-TOC 1422B;SAS (SANIT.ACCES.SERVICES);1;37,06;27,45
81770;LECOUFLE;PLOMBERIE;1028;JOINT CLOC-TOC N.19-1028;SAS (SANIT.ACCES.SERVICES);1;5,63;4,17
81771;LECOUFLE;PLOMBERIE;L211;SIPHON LAVABO 33X42 L211;SAS (SANIT.ACCES.SERVICES);1;2,17;1,61
81772;LECOUFLE;PLOMBERIE;L2211;SIPHON LAVABO 33X42 LAITON CHROME MAT;SAS (SANIT.ACCES.SERVICES);1;15,43;11,43
81773;LECOUFLE;PLOMBERIE;LB221;SIPHON BIDET 33X42;SAS (SANIT.ACCES.SERVICES);1;2,28;1,69
81774;LECOUFLE;PLOMBERIE;B202;VIDAGE BAIGNOIRE CHAINE PB 202;SAS (SANIT.ACCES.SERVICES);1;7,02;5,2
81775;LECOUFLE;PLOMBERIE;X002;VIDAGE BAIGN AUTOM.+CLAPET 70+SIPHON;SAS (SANIT.ACCES.SERVICES);1;28,08;20,8
81776;LECOUFLE;PLOMBERIE;TBB08;VIDAGE CABLE BAIGNOIRE    V507;SAS (SANIT.ACCES.SERVICES);1;34,7;25,7
81777;LECOUFLE;PLOMBERIE;552;SIPHON EVIER TUBE REGLABLE;SAS (SANIT.ACCES.SERVICES);1;2,21;1,64
81778;LECOUFLE;PLOMBERIE;560;BONDE BOUCHON EVIER;SAS (SANIT.ACCES.SERVICES);1;5,93;4,39
81779;LECOUFLE;PLOMBERIE;590;BONDE DOUCHE GRES 590SV;SAS (SANIT.ACCES.SERVICES);1;5,28;3,91
81780;LECOUFLE;PLOMBERIE;580;BONDE DOUCHE GRES 84 P580;SAS (SANIT.ACCES.SERVICES);1;4,86;3,6
81781;LECOUFLE;PLOMBERIE;L2260;BONDE A BOUCHON LAVABO;SAS (SANIT.ACCES.SERVICES);1;8,25;6,11
81782;LECOUFLE;PLOMBERIE;20404;BONDE EVIER GRES 1BAC;SAS (SANIT.ACCES.SERVICES);1;11,21;8,3
81783;LECOUFLE;PLOMBERIE;20405;BONDE EVIER GRES 2BACS;SAS (SANIT.ACCES.SERVICES);1;17,47;12,94
81784;LECOUFLE;PLOMBERIE;558;BONDE EVIER INOX 558 - 0204014;SAS (SANIT.ACCES.SERVICES);1;3,82;2,83
81785;LECOUFLE;PLOMBERIE;556;BONDE EVIER INOX 556;SAS (SANIT.ACCES.SERVICES);1;5,13;3,8
81786;LECOUFLE;PLOMBERIE;L212;BONDE LAVABO AUTOMATIQUE;SAS (SANIT.ACCES.SERVICES);1;8,21;6,08
81787;LECOUFLE;PLOMBERIE;L3212;BONDE LAVABO AUTO LAITON CHROME BRILLANT;SAS (SANIT.ACCES.SERVICES);1;21,99;16,29
81788;LECOUFLE;PLOMBERIE;L231;SIPHON BIDET 33X42;SAS (SANIT.ACCES.SERVICES);1;2,69;1,99
81789;LECOUFLE;PLOMBERIE;L213;TIRETTE LAVABO/BIDET;SAS (SANIT.ACCES.SERVICES);1;5,71;4,23
81790;LECOUFLE;PLOMBERIE;SS10G;SIPHON SOL 100X100-SS10G;SAS (SANIT.ACCES.SERVICES);1;7,65;5,67
81791;LECOUFLE;PLOMBERIE;561;TUBULURE EVIER 2CUVES;SAS (SANIT.ACCES.SERVICES);1;3,97;2,94
81792;LECOUFLE;PLOMBERIE;500;PRISE MACHINE A LAVER;SAS (SANIT.ACCES.SERVICES);1;3,79;2,81
81793;LECOUFLE;PLOMBERIE;11C;CACHE TROU CHROME-11C;SAS (SANIT.ACCES.SERVICES);1;3,35;2,48
81794;LECOUFLE;PLOMBERIE;605001;BARRE DE RELEVEMENT 300X30-605001;SAS (SANIT.ACCES.SERVICES);1;44,09;32,66
81795;LECOUFLE;PLOMBERIE;6009;DOUILLE/ECROU D40                      *;SAS (SANIT.ACCES.SERVICES);1;4,06;3,01
81796;LECOUFLE;PLOMBERIE;701N;GARNITURE DOUCHE-701;SAS (SANIT.ACCES.SERVICES);1;10,44;7,73
81797;LECOUFLE;PLOMBERIE;DV007;VOLANT ROND VIDANGE V007;SAS (SANIT.ACCES.SERVICES);1;7,01;5,19
81798;LECOUFLE;PLOMBERIE;TB90;BONDE RECEVEUR D90 CAPOT ABS CHROME TB90;SAS (SANIT.ACCES.SERVICES);1;23,18;17,17
81799;LECOUFLE;PLOMBERIE;TB60;BONDE RECEVEUR D60 CAPOT ABS CHROME TB60;SAS (SANIT.ACCES.SERVICES);1;20,7;15,33
81800;LECOUFLE;PLOMBERIE;PDR01;PIED DE RECEVEUR 120 / 60-155MM;SAS (SANIT.ACCES.SERVICES);1;5,14;3,81
81801;LECOUFLE;PLOMBERIE;2V01;MECANISME 3/6L STD 2V01;SAS (SANIT.ACCES.SERVICES);1;33,05;24,48
81802;LECOUFLE;PLOMBERIE;513;BONDE A PANIER MANUEL;SAS (SANIT.ACCES.SERVICES);1;31,05;23
81803;LECOUFLE;PLOMBERIE;L3215;BONDE LAVABO CDE MANUELLE CLIC-CLAC;SAS (SANIT.ACCES.SERVICES);1;37,41;27,71
81804;LECOUFLE;PLOMBERIE;L262;BONDE POLYPROPYLENE A GRILLE D55;SAS (SANIT.ACCES.SERVICES);1;6,24;4,62
81805;LECOUFLE;PLOMBERIE;L2262;BONDE LAITON A GRILLE D55;SAS (SANIT.ACCES.SERVICES);1;9,05;6,7
81806;LECOUFLE;PLOMBERIE;TBB07;VIDAGE BAIGNOIRE AUTO STANDARD REF.V007;SAS (SANIT.ACCES.SERVICES);1;18,62;13,79
81807;LECOUFLE;PLOMBERIE;L3211;SIPHON LAVABO 33X42 LAITON;SAS (SANIT.ACCES.SERVICES);1;18,48;13,69
81808;LECOUFLE;PLOMBERIE;795;BONDE DOUCHE 90 A GRILLE 40X49 VERTICALE;SAS (SANIT.ACCES.SERVICES);1;16,16;11,97
81809;LECOUFLE;PLOMBERIE;695;BONDE DOUCHE 90 A GRILLE 40X49 HORIZONTA;SAS (SANIT.ACCES.SERVICES);1;14,84;10,99
81810;LECOUFLE;PLOMBERIE;754;BONDE DOUCHE CARRELEE FILM PVC 120X120;SAS (SANIT.ACCES.SERVICES);1;126,78;93,91
81811;LECOUFLE;PLOMBERIE;ISO;PLAQUE ISO.BAIN;SAS (SANIT.ACCES.SERVICES);1;1,78;1,32
81812;LECOUFLE;PLOMBERIE;TBS01;TURBOSOL AVEC FILM  ETANCHEITE + COLLE;SAS (SANIT.ACCES.SERVICES);1;208,8;154,67
81813;LECOUFLE;PLOMBERIE;L242;SIPHON LAVABO SORTIE 40 L242;SAS (SANIT.ACCES.SERVICES);1;3,56;2,64
81814;LECOUFLE;PLOMBERIE;TBSP4;RECEVEUR A CARRELER 120X120 - 0205402;SAS (SANIT.ACCES.SERVICES);1;310,86;230,27
81815;LECOUFLE;PLOMBERIE;BM242;SIPHON EASYPHON DIAM 40 LAVABO - BM242;SAS (SANIT.ACCES.SERVICES);1;2,77;2,05
81816;LECOUFLE;PLOMBERIE;BM552;SIPHON EASYPHON DIAM 40 EVIER - BM552;SAS (SANIT.ACCES.SERVICES);1;2,38;1,76
81817;LECOUFLE;PLOMBERIE;BM211;SIPHON EASYPHON DIAM 32 LAVABO - BM211;SAS (SANIT.ACCES.SERVICES);1;2,27;1,68
81818;LECOUFLE;PLOMBERIE;AR8;VASE EXPANSION SANITAIRE 8L DXT8;WATTS EUROTHERM;1;42,84;31,73
81819;LECOUFLE;PLOMBERIE;AR12;VASE EXPANSION SANITAIRE 12L AR12;WATTS EUROTHERM;1;33,55;24,85
81820;LECOUFLE;PLOMBERIE;L0210134;SOUPAPE MANO 1/2 3BAR-NF MSM/E-30;WATTS EUROTHERM;1;9,72;7,2
81821;LECOUFLE;PLOMBERIE;20241;ANTI-BELIER A RESSORT 3/4;WATTS EUROTHERM;1;84,93;62,91
81822;LECOUFLE;PLOMBERIE;L0101103;JAUGE PNEUMATIQUE TLM3-L01.01.103;WATTS EUROTHERM;1;66,49;49,25
81823;LECOUFLE;PLOMBERIE;L0103102;JAUGE MECA VERT M200 V-F-L01.03.102;WATTS EUROTHERM;1;14,65;10,85
81824;LECOUFLE;PLOMBERIE;L0108204;COMBINE MBS 220R;WATTS EUROTHERM;1;38,04;28,18
81825;LECOUFLE;PLOMBERIE;L0120100;VANNE DE POLICE RIS;WATTS EUROTHERM;1;23,31;17,27
81826;LECOUFLE;PLOMBERIE;24110;CLAPET ANTIPOLLUTION 24110 WF3/4;WATTS EUROTHERM;1;5,97;4,42
81827;LECOUFLE;PLOMBERIE;L0130100;FILTRE BITUBE RG2;WATTS EUROTHERM;1;38,23;28,32
81828;LECOUFLE;PLOMBERIE;L0133100;FILTRE BITUBE RV2;WATTS EUROTHERM;1;29,25;21,67
81829;LECOUFLE;PLOMBERIE;L0135100;FILTRE MONOTUBE RV1;WATTS EUROTHERM;1;36,52;27,05
81830;LECOUFLE;PLOMBERIE;L0137100;FILTRE A RECYCLAGE RZ;WATTS EUROTHERM;1;37,94;28,1
81831;LECOUFLE;PLOMBERIE;L0153130;LEVIER COUPE-FUEL LAC/CPT;WATTS EUROTHERM;1;30,29;22,44
81832;LECOUFLE;PLOMBERIE;L0155110;RACCORD POMPIER RSY;WATTS EUROTHERM;1;23,02;17,05
81833;LECOUFLE;PLOMBERIE;L0160125;CHAPEAU D'EVENT C 25/32;WATTS EUROTHERM;1;6,22;4,61
81834;LECOUFLE;PLOMBERIE;L0146400;COLIMAZOUT BIT/FILT CMCP;WATTS EUROTHERM;1;62,71;46,45
81835;LECOUFLE;PLOMBERIE;L0199016;CARTOUCHE FILT INOX RVSS-L01.99.016;WATTS EUROTHERM;1;7,75;5,74
81836;LECOUFLE;PLOMBERIE;L0199017;POT TRANSPARENT     RVTK-L01.99.017;WATTS EUROTHERM;1;7,75;5,74
81837;LECOUFLE;PLOMBERIE;L0199022;JOINT TORIQUE       RVOR-L01.99.022;WATTS EUROTHERM;1;2,51;1,86
81838;LECOUFLE;PLOMBERIE;L0232520;SOUPAPE THERMIQUE STS 20R;WATTS EUROTHERM;1;74,8;55,41
81839;LECOUFLE;PLOMBERIE;82210;REDUCTEUR PRESSION REDUFIX 82210-MF3/4;WATTS EUROTHERM;1;24,89;18,44
81840;LECOUFLE;PLOMBERIE;24332;RACCORD D'IELECTRIQUE M/F3/4-24332;WATTS EUROTHERM;1;7,03;5,21
81841;LECOUFLE;PLOMBERIE;20250Z;ANTIBELIER A MEMBRANE 15X21 M 150-20250;WATTS EUROTHERM;1;26,1;19,33
81842;LECOUFLE;PLOMBERIE;S6182;UNION REDUIT UR 16X20;WATTS EUROTHERM;1;4,82;3,57
81843;LECOUFLE;PLOMBERIE;L0403202NV;THERMOSTAT AMBIANCE 2FILS-04-03-202N;WATTS EUROTHERM;1;13,16;9,75
81844;LECOUFLE;PLOMBERIE;L0403203NV;THERMOSTAT AMBIAN.A/RESISTA-L04.03.203N;WATTS EUROTHERM;1;14,59;10,81
81845;LECOUFLE;PLOMBERIE;L0260510;STABILISATEUR MODERATOR B1 97 A 140;WATTS EUROTHERM;1;31,24;23,14
81846;LECOUFLE;PLOMBERIE;L0260520;STABILISATEUR MODERATOR B2 140 A 200;WATTS EUROTHERM;1;37;27,41
81847;LECOUFLE;PLOMBERIE;86201;REDUCTEUR PRESSION FF 15X21-NF PRECISIO*;WATTS EUROTHERM;1;51,22;37,94
81848;LECOUFLE;PLOMBERIE;86200;REDUCTEUR PRESSION FF 20X27-NF PRECISIO;WATTS EUROTHERM;1;53,11;39,34
81849;LECOUFLE;PLOMBERIE;L0207170;SOUPAPE SURETE 1059-20X27-8G-7BARS;WATTS EUROTHERM;1;10,44;7,73
81850;LECOUFLE;PLOMBERIE;S6128;RACCORD A SERTIR ECROU M 20X25-25X3/4;WATTS EUROTHERM;1;6,37;4,72
81851;LECOUFLE;PLOMBERIE;L0146302;COLIMAZOUT BIT/FIL CMV2;WATTS EUROTHERM;1;81,11;60,08
81852;LECOUFLE;PLOMBERIE;L0199005;BAGUE (SACHET) S28/10 L0199005;WATTS EUROTHERM;1;7,21;5,34
81853;LECOUFLE;PLOMBERIE;97009M2;MIT THERMOSTATIQUE MALE 20X27 25A60°RLT;WATTS EUROTHERM;1;45,68;33,84
81854;LECOUFLE;PLOMBERIE;S6104;RACCORD ECROU FEMELLE LIBRE 16X1/2;WATTS EUROTHERM;1;2,9;2,15
81855;LECOUFLE;PLOMBERIE;52570;GROUPE DE SECURITE DROIT SFR 3/4 INOX;WATTS EUROTHERM;1;22,88;16,95
81856;LECOUFLE;PLOMBERIE;52550;GROUPE DE SECURITE DROIT SFR 52550;WATTS EUROTHERM;1;11,19;8,29
81857;LECOUFLE;PLOMBERIE;L0108110;COMBINE MULTIBLOC BITUBE A FLOT MB220/GP;WATTS EUROTHERM;1;58,43;43,28
81858;LECOUFLE;PLOMBERIE;52571;GROUPE DE SECURITE COUDE 20X27  -52571;WATTS EUROTHERM;1;29;21,48
81859;LECOUFLE;PLOMBERIE;86216;REDUCT PRESSION MULTI FILETE 20X27 PRECI;WATTS EUROTHERM;1;56,54;41,88
81860;LECOUFLE;PLOMBERIE;54604;KIT SECURITE SFR - 54604;WATTS EUROTHERM;1;94;69,63
81861;LECOUFLE;PLOMBERIE;30215;DISCONNECTEUR CA9C F/F 3/4;WATTS EUROTHERM;1;60,62;44,9
81862;LECOUFLE;PLOMBERIE;1;COUDE GR N N1 M-F 8X13 (1/4);VIRFOLLET & CIE;1;1,11;0,82
81863;LECOUFLE;PLOMBERIE;1;COUDE GR N N.1 M-F 12X17 (3/8);VIRFOLLET & CIE;1;1,32;0,98
81864;LECOUFLE;PLOMBERIE;1;COUDE GR N N.1 M-F 15X21 (1/2);VIRFOLLET & CIE;1;1,19;0,88
81865;LECOUFLE;PLOMBERIE;1;COUDE GR N N.1 M-F 20X27 (3/4);VIRFOLLET & CIE;1;2,07;1,53
81866;LECOUFLE;PLOMBERIE;1;COUDE GR N N.1 M-F 26X34 ( 1);VIRFOLLET & CIE;1;2,82;2,09
81867;LECOUFLE;PLOMBERIE;1;COUDE GR N N.1 M-F 33X42 (11/4);VIRFOLLET & CIE;1;5;3,7
81868;LECOUFLE;PLOMBERIE;1;COUDE GR N N.1 M-F 40X49 (11/2);VIRFOLLET & CIE;1;6,44;4,77
81869;LECOUFLE;PLOMBERIE;1;COUDE GR N N.1 M-F 50X60 ( 2);VIRFOLLET & CIE;1;10,67;7,9
81870;LECOUFLE;PLOMBERIE;2;COUDE GR N N.2 F-F 12X17 (3/8);VIRFOLLET & CIE;1;1,28;0,95
81871;LECOUFLE;PLOMBERIE;2;COUDE GR N N.2 F-F 15X21 (1/2);VIRFOLLET & CIE;1;1,36;1,01
81872;LECOUFLE;PLOMBERIE;2;COUDE GR N N.2 F-F 20X27 (3/4);VIRFOLLET & CIE;1;2,13;1,58
81873;LECOUFLE;PLOMBERIE;2;COUDE GR N N.2 F-F 26X34 ( 1);VIRFOLLET & CIE;1;2,82;2,09
81874;LECOUFLE;PLOMBERIE;2;COUDE GR N N.2 F-F 33X42 (11/4);VIRFOLLET & CIE;1;5,01;3,71
81875;LECOUFLE;PLOMBERIE;90;COUDE PR N N.90 FF 8X13  (1/4);VIRFOLLET & CIE;1;0,73;0,54
81876;LECOUFLE;PLOMBERIE;90;COUDE PR N N.90 FF 12X17 (3/8);VIRFOLLET & CIE;1;0,59;0,44
81877;LECOUFLE;PLOMBERIE;90;COUDE PR N N.90 FF 15X21 (1/2);VIRFOLLET & CIE;1;0,41;0,3
81878;LECOUFLE;PLOMBERIE;90;COUDE PR N N.90 FF 20X27 (3/4);VIRFOLLET & CIE;1;0,65;0,48
81879;LECOUFLE;PLOMBERIE;90;COUDE PR N N.90 FF 26X34 ( 1);VIRFOLLET & CIE;1;0,99;0,73
81880;LECOUFLE;PLOMBERIE;90;COUDE PR N N.90 FF 33X42 (11/4);VIRFOLLET & CIE;1;1,88;1,39
81881;LECOUFLE;PLOMBERIE;90;COUDE PR N N.90 FF 40X49 (11/2);VIRFOLLET & CIE;1;3,09;2,29
81882;LECOUFLE;PLOMBERIE;90;COUDE PR N N.90 FF 50X60 ( 2);VIRFOLLET & CIE;1;3,56;2,64
81883;LECOUFLE;PLOMBERIE;90;COUDE PR N.90 FF 66X76 (21/2);VIRFOLLET & CIE;1;10,52;7,79
81884;LECOUFLE;PLOMBERIE;90;COUDE PR N N.90 FF 80X90 ( 3);VIRFOLLET & CIE;1;14,66;10,86
81885;LECOUFLE;PLOMBERIE;92;COUDE PR N N.92 M-F 12X17 (3/8);VIRFOLLET & CIE;1;0,72;0,53
81886;LECOUFLE;PLOMBERIE;92;COUDE PR N N.92 M-F 15X21 (1/2);VIRFOLLET & CIE;1;0,51;0,38
81887;LECOUFLE;PLOMBERIE;92;COUDE PR N N.92 M-F 20X27 (3/4);VIRFOLLET & CIE;1;0,78;0,58
81888;LECOUFLE;PLOMBERIE;92;COUDE PR N N.92 M-F 26X34 ( 1);VIRFOLLET & CIE;1;1,27;0,94
81889;LECOUFLE;PLOMBERIE;92;COUDE PR N N.92 M-F 33X42 (11/4);VIRFOLLET & CIE;1;2,24;1,66
81890;LECOUFLE;PLOMBERIE;92;COUDE PR N N.92 M-F 40X49 (11/2);VIRFOLLET & CIE;1;3,33;2,47
81891;LECOUFLE;PLOMBERIE;92;COUDE PR N N.92 M-F 50X60 ( 2);VIRFOLLET & CIE;1;4,36;3,23
