_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
800090;CDL;FILS ET CABLES;neant;250201;CABLE CONDUCT. CU R2V.5G1,5         C100;neant;KM;1352;675,89
800091;CDL;FILS ET CABLES;neant;250202;CABLE CONDUCT. CU R2V.2X2,5    SVJ  C100;neant;KM;918;458,95
800092;CDL;FILS ET CABLES;neant;250203;CABLE CONDUCT. CU R2V.5G2,5         C100;neant;KM;2052;1026,17
800093;CDL;FILS ET CABLES;neant;250204;CABLE CONDUCT. CU R2V.4G1,5         C100;neant;KM;1105;552,55
800094;CDL;FILS ET CABLES;neant;250206;CABLE CONDUCT. CU R2V.4G2,5         C100;neant;KM;1672;836,00
800095;CDL;FILS ET CABLES;neant;250207;CABLE CONDUCT. CU R2V.3G1,5         C200;neant;KM;821;410,56
800096;CDL;FILS ET CABLES;neant;250208;CABLE CONDUCT. CU R2V.2X1,5    SVJ  C200;neant;KM;648;324,02
800097;CDL;FILS ET CABLES;neant;250209;CABLE CONDUCT. CU R2V.4X16     SVJ  T500;neant;KM;9965;4982,49
800098;CDL;FILS ET CABLES;neant;250221;CABLE CONDUCT. CU R2V.2X1,5    SVJ  C100;neant;KM;623;311,69
800099;CDL;FILS ET CABLES;neant;250222;CABLE CONDUCT. CU R2V.3G1,5         C100;neant;KM;821;410,56
800100;CDL;FILS ET CABLES;neant;250223;CABLE CONDUCT. CU R2V.3G2,5         C100;neant;KM;1231;615,70
800101;CDL;FILS ET CABLES;neant;250225;CABLE CONDUCT. CU R2V.4G2,5         T500;neant;KM;1718;859,03
800102;CDL;FILS ET CABLES;neant;250243;CABLE CONDUCT. CU R2V.4G2,5        T1000;neant;KM;1735;867,46
800103;CDL;FILS ET CABLES;neant;250244;CABLE CUIVRE HO5VVF 2X0,75 BLANC    C100;neant;KM;562;280,93
800104;CDL;FILS ET CABLES;neant;250245;CABLE CUIVRE H05VVF 3G0,75 GRIS     C100;neant;KM;728;364,07
800105;CDL;FILS ET CABLES;neant;250246;CABLE CUIVRE H05VVF 2X0,75 GRIS     C100;neant;KM;562;280,93
800106;CDL;FILS ET CABLES;neant;250248;CABLE CUIVRE H05VVF 2X1   BLANC     C100;neant;KM;656;327,95
800107;CDL;FILS ET CABLES;neant;250249;CABLE CUIVRE H05VVF 2X1   GRIS      C100;neant;KM;656;327,95
800108;CDL;FILS ET CABLES;neant;250250;CABLE CUIVRE H05VVF 2X1,5 GRIS      C100;neant;KM;861;430,57
800109;CDL;FILS ET CABLES;neant;250251;CABLE CUIVRE H05VVF 2X2,5 GRIS      C100;neant;KM;1368;683,99
800110;CDL;FILS ET CABLES;neant;250252;CABLE CUIVRE H05VVF 2X2,5 BLANC     C100;neant;KM;1368;683,99
800111;CDL;FILS ET CABLES;neant;250255;CABLE CUIVRE H05VVF 3G1   BLANC     C100;neant;KM;884;442,04
800112;CDL;FILS ET CABLES;neant;250260;CABLE CUIVRE H05VVF 3G1,5 BLANC     C100;neant;KM;1168;584,00
800113;CDL;FILS ET CABLES;neant;250265;CABLE CUIVRE H05VVF 3G2,5 BLANC    C100;neant;KM;1864;932,00
800114;CDL;FILS ET CABLES;neant;250268;CABLE CUIVRE H05VVF 4G1,5 GRIS      C100;neant;KM;1565;782,60
800115;CDL;FILS ET CABLES;neant;250300;FIL   CUIVRE HO7VU  2,5   NOIR      C100;neant;KM;362;181,18
800116;CDL;FILS ET CABLES;neant;250305;FIL   CUIVRE HO7VU  2,5   ORANGE    C100;neant;KM;362;181,18
800117;CDL;FILS ET CABLES;neant;250310;CABLE CONDUCT. CU R2V.4G1,5         C200;neant;KM;1147;573,47
800118;CDL;FILS ET CABLES;neant;250313;CABLE CONDUCT. CU R2V.2X35     SVJ GL;neant;KM;10899;5449,27
800119;CDL;FILS ET CABLES;neant;250315;CABLE CONDUCT. CU R2V.5G1,5         C200;neant;KM;1389;694,36
800120;CDL;FILS ET CABLES;neant;250331;CABLETTE DE TERRE 25                 C50;neant;KM;3653;1826,28
800121;CDL;FILS ET CABLES;neant;250350;CABLETTE DE TERRE 25                T500;neant;KM;3744;1872,17
800122;CDL;FILS ET CABLES;neant;250356;CABLETTE DE TERRE 25                C100;neant;KM;3653;1826,28
800123;CDL;FILS ET CABLES;neant;250364;CABLE CONDUCT. CU R2V.3G2.5         C200;neant;KM;1244;622,25
800124;CDL;FILS ET CABLES;neant;250389;CABLE TPH.LY9 AWG20 1P.9/10 GRIS    C100;neant;KM;334;166,80
800125;CDL;FILS ET CABLES;neant;250390;CABLE TPH.LY9 AWG20 2P.9/10 GRIS    C100;neant;KM;548;273,75
800126;CDL;FILS ET CABLES;neant;250391;CABLE TPH.LY9 AWG20 3P.9/10 GRIS    C100;neant;KM;755;377,50
800127;CDL;FILS ET CABLES;neant;250392;CABLE TPH.LY9 AWG20 5P.9/10 GRIS    C100;neant;KM;1303;651,60
800128;CDL;FILS ET CABLES;neant;250400;CABLE TELEREPORT   ARME 2P. 6/10    T500;neant;KM;1111;555,56
800129;CDL;FILS ET CABLES;neant;250401;CABLE TELEREPORT N.ARME 2P. 6/10    T500;neant;KM;378;188,89
800130;CDL;FILS ET CABLES;neant;250416;CABLE CUIVRE H05VVF 3G0,75 BLANC    C100;neant;KM;728;364,07
800131;CDL;FILS ET CABLES;neant;250430;CABLE CONDUCT. CU R2V.4G10          T500;neant;KM;6491;3245,41
800132;CDL;FILS ET CABLES;neant;250433;CABLE TPH.LY9 AWG20 2P.9/10 GRIS    T500;neant;KM;548;273,75
800133;CDL;FILS ET CABLES;neant;250434;CABLE TPH.LY9 AWG20 3P.9/10 GRIS    T500;neant;KM;755;377,50
800134;CDL;FILS ET CABLES;neant;250436;CABLE TPH.LY9 AWG20 5P.9/10 GRIS    T500;neant;KM;1303;651,60
800135;CDL;FILS ET CABLES;neant;250440;CABLE TPH.LY9 AWG20 10P.9/10 GRIS GL;neant;KM;2552;1276,13
800136;CDL;FILS ET CABLES;neant;250442;CABLE TPH.LY9 AWG20 1P.9/10 GRIS    T500;neant;KM;334;166,80
800137;CDL;FILS ET CABLES;neant;250448;CABLE CONDUCT. CU R2V 3G10          T500;neant;KM;4863;2431,63
800138;CDL;FILS ET CABLES;neant;250449;R2V 3G16  T500                  01360460;neant;KM;7569;3784,50
800139;CDL;FILS ET CABLES;neant;250453;CABLE CONDUCT. CU R2V 4G6           T500;neant;KM;3957;1978,34
800140;CDL;FILS ET CABLES;neant;250460;CABLE CONDUCT. CU R2V 5G16          T500;neant;KM;11955;5977,30
800141;CDL;FILS ET CABLES;neant;250464;CABLE CONDUCT. CU R2V 7G1,5         GL;neant;KM;2287;1143,62
800142;CDL;FILS ET CABLES;neant;250471;CABLE CONDUCT. CU HO7RNF 3G1,5     T1000;neant;KM;1250;625,00
800143;CDL;FILS ET CABLES;neant;250472;CABLE CONDUCT. CU H07RNF 3G2,5      T500;neant;KM;1877;938,48
