_ID;FOURNISSEUR;FAMILLE;SOUS_FAMILLE;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
900320;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N2015;12116521;REDUCT.NOIRMMN'245DE20/15;VALFITGROUPESAS;UNITE;3,45;0
900321;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N2615;12116562;REDUCT.NOIRMMN'245DE26/15;VALFITGROUPESAS;UNITE;6,74;0
900322;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N2620;12116588;REDUCT.NOIRMMN'245DE26/20;VALFITGROUPESAS;UNITE;3,84;0
900323;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N3315;12116604;REDUCT.NOIRMMN'245DE33/15;VALFITGROUPESAS;UNITE;19,52;0
900324;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N3320;12116620;REDUCT.NOIRMMN'245DE33/20;VALFITGROUPESAS;UNITE;9,02;0
900325;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N3326;12116646;REDUCT.NOIRMMN'245DE33/26;VALFITGROUPESAS;UNITE;6,35;0
900326;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N4020;12116661;REDUCT.NOIRMMN'245DE40/20;VALFITGROUPESAS;UNITE;9,02;0
900327;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N4026;12116687;REDUCT.NOIRMMN'245DE40/26;VALFITGROUPESAS;UNITE;14,27;0
900328;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N4033;12116703;REDUCT.NOIRMMN'245DE40/33;VALFITGROUPESAS;UNITE;7,69;0
900329;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N5026;12116745;REDUCT.NOIRMMN'245DE50/26;VALFITGROUPESAS;UNITE;12,85;0
900330;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N5033;12116760;REDUCT.NOIRMMN'245DE50/33;VALFITGROUPESAS;UNITE;16,15;0
900331;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N5040;12116786;REDUCT.NOIRMMN'245DE50/40;VALFITGROUPESAS;UNITE;14,66;0
900332;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;245N6650;12116802;REDUCT.NOIRMMN'245DE66/50;VALFITGROUPESAS;UNITE;35,59;0
900333;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;246N85;12116927;REDUCT.NOIRFMN'246DE8/5;VALFITGROUPESAS;UNITE;6,51;0
900334;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;246N128;12116968;REDUCT.NOIRFMN'246DE12/8;VALFITGROUPESAS;UNITE;2,9;0
900335;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;246N158;12116984;REDUCT.NOIRFMN'246DE15/8;VALFITGROUPESAS;UNITE;3,99;0
900336;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;246N1512;12117008;REDUCT.NOIRFMN'246DE15/12;VALFITGROUPESAS;UNITE;3,14;0
900337;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;246N2012;12117024;REDUCT.NOIRFMN'246DE20/12;VALFITGROUPESAS;UNITE;5,34;0
900338;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;246N2015;12117040;REDUCT.NOIRFMN'246DE20/15;VALFITGROUPESAS;UNITE;3,37;0
900339;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;246N2615;12117065;REDUCT.NOIRFMN'246DE26/15;VALFITGROUPESAS;UNITE;5,25;0
900340;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;246N2620;12117081;REDUCT.NOIRFMN'246DE26/20;VALFITGROUPESAS;UNITE;5,41;0
900341;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;246N3315;12117107;REDUCT.NOIRFMN'246DE33/15;VALFITGROUPESAS;UNITE;24,46;0
900342;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;246N3320;12117123;REDUCT.NOIRFMN'246DE33/20;VALFITGROUPESAS;UNITE;9,8;0
900343;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;246N3326;12117149;REDUCT.NOIRFMN'246DE33/26;VALFITGROUPESAS;UNITE;6,27;0
900344;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;246N4020;12117180;REDUCT.NOIRFMN'246DE40/20;VALFITGROUPESAS;UNITE;20,85;0
900345;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;246N4026;12117206;REDUCT.NOIRFMN'246DE40/26;VALFITGROUPESAS;UNITE;11,68;0
900346;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;246N4033;12117222;REDUCT.NOIRFMN'246DE40/33;VALFITGROUPESAS;UNITE;10,26;0
900347;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;246N5026;12117263;REDUCT.NOIRFMN'246DE50/26;VALFITGROUPESAS;UNITE;19,68;0
900348;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;246N5033;12117271;REDUCT.NOIRFMN'246DE50/33;VALFITGROUPESAS;UNITE;16,46;0
900349;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;246N5040;12117289;REDUCT.NOIRFMN'246DE50/40;VALFITGROUPESAS;UNITE;17,17;0
900350;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;270N5;12117388;MANCHONNOIRDDN'270DE5/10;VALFITGROUPESAS;UNITE;5,1;0
900351;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;270N8;12117396;MANCHONNOIRDDN'270DE8/13;VALFITGROUPESAS;UNITE;2,51;0
900352;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;270N12;12117404;MANCHONNOIRDDN'270DE12/17;VALFITGROUPESAS;UNITE;2,35;0
900353;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;270N15;12117412;MANCHONNOIRDDN'270DE15/21;VALFITGROUPESAS;UNITE;1,88;0
900354;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;270N20;12117420;MANCHONNOIRDDN'270DE20/27;VALFITGROUPESAS;UNITE;2,43;0
900355;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;270N26;12117438;MANCHONNOIRDDN'270DE26/34;VALFITGROUPESAS;UNITE;3,21;0
900356;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;270N33;12117446;MANCHONNOIRDDN'270DE33/42;VALFITGROUPESAS;UNITE;5,25;0
900357;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;270N40;12117453;MANCHONNOIRDDN'270DE40/49;VALFITGROUPESAS;UNITE;7,37;0
900358;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;270N50;12117461;MANCHONNOIRDDN'270DE50/60;VALFITGROUPESAS;UNITE;11,13;0
900359;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;270N66;12117487;MANCHONNOIRDDN'270DE66/76;VALFITGROUPESAS;UNITE;31,27;0
900360;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;270N80;12117495;MANCHONNOIRDDN'270DE80/90;VALFITGROUPESAS;UNITE;37,39;0
900361;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;270N102;12117503;MANCHONNOIRDDN'270D.102/114;VALFITGROUPESAS;UNITE;85,91;0
900362;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;271N12;12117537;MANCHONNOIRDGN'271DE12/17;VALFITGROUPESAS;UNITE;3,21;0
900363;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;271N15;12117545;MANCHONNOIRDGN'271DE15/21;VALFITGROUPESAS;UNITE;2,9;0
900364;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;271N20;12117552;MANCHONNOIRDGN'271DE20/27;VALFITGROUPESAS;UNITE;3,76;0
900365;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;271N26;12117560;MANCHONNOIRDGN'271DE26/34;VALFITGROUPESAS;UNITE;5,01;0
900366;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;271N33;12117578;MANCHONNOIRDGN'271DE33/42;VALFITGROUPESAS;UNITE;9,57;0
900367;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;271N50;12117594;MANCHONNOIRDGN'271DE50/60;VALFITGROUPESAS;UNITE;18,66;0
900368;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;280N5;12117644;MAMELONNOIRDDN'280DE5/10;VALFITGROUPESAS;UNITE;5,8;0
900369;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;280N8;12117651;MAMELONNOIRDDN'280DE8/13;VALFITGROUPESAS;UNITE;2,9;0
900370;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;280N12;12117669;MAMELONNOIRDDN'280DE12/17;VALFITGROUPESAS;UNITE;3,14;0
900371;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;280N15;12117677;MAMELONNOIRDDN'280DE15/21;VALFITGROUPESAS;UNITE;1,57;0
900372;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;280N20;12117685;MAMELONNOIRDDN'280DE20/27;VALFITGROUPESAS;UNITE;2,19;0
900373;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;280N26;12117693;MAMELONNOIRDDN'280DE26/34;VALFITGROUPESAS;UNITE;2,97;0
900374;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;280N33;12117701;MAMELONNOIRDDN'280DE33/42;VALFITGROUPESAS;UNITE;5,25;0
900375;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;280N40;12117719;MAMELONNOIRDDN'280DE40/49;VALFITGROUPESAS;UNITE;6,27;0
900376;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;280N50;12117727;MAMELONNOIRDDN'280DE50/60;VALFITGROUPESAS;UNITE;10,9;0
900377;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;280N66;12117743;MAMELONNOIRDDN'280DE66/76;VALFITGROUPESAS;UNITE;19,68;0
900378;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;280N80;12117750;MAMELONNOIRDDN'280DE80/90;VALFITGROUPESAS;UNITE;23,83;0
900379;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;280N102;12117768;MAMELONNOIRDDN'280D.102/114;VALFITGROUPESAS;UNITE;85,91;0
900380;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;290N5;12117909;BOUCHONNOIRMN'290DE5/10;VALFITGROUPESAS;UNITE;3,68;0
900381;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;290N8;12117917;BOUCHONNOIRMN'290DE8/13;VALFITGROUPESAS;UNITE;1,49;0
900382;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;290N12;12117925;BOUCHONNOIRMN'290DE12/17;VALFITGROUPESAS;UNITE;1,33;0
900383;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;290N15;12117933;BOUCHONNOIRMN'290DE15/21;VALFITGROUPESAS;UNITE;1,33;0
900384;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;290N20;12117941;BOUCHONNOIRMN'290DE20/27;VALFITGROUPESAS;UNITE;1,8;0
900385;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;290N26;12117958;BOUCHONNOIRMN'290DE26/34;VALFITGROUPESAS;UNITE;2,04;0
900386;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;290N33;12117966;BOUCHONNOIRMN'290DE33/42;VALFITGROUPESAS;UNITE;3,61;0
900387;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;290N40;12117974;BOUCHONNOIRMN'290DE40/49;VALFITGROUPESAS;UNITE;4,54;0
900388;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;290N50;12117982;BOUCHONNOIRMN'290DE50/60;VALFITGROUPESAS;UNITE;8,07;0
900389;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;290N66;12118006;BOUCHONNOIRMN'290DE66/76;VALFITGROUPESAS;UNITE;17,17;0
900390;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;290N80;12118014;BOUCHONNOIRMN'290DE80/90;VALFITGROUPESAS;UNITE;22,18;0
900391;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;300N5;12118162;BOUCHONNOIRFN'300DE5/10;VALFITGROUPESAS;UNITE;6,58;0
900392;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;300N8;12118170;BOUCHONNOIRFN'300DE8/13;VALFITGROUPESAS;UNITE;3,68;0
900393;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;300N12;12118188;BOUCHONNOIRFN'300DE12/17;VALFITGROUPESAS;UNITE;3,3;0
900394;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;300N15;12118196;BOUCHONNOIRFN'300DE15/21;VALFITGROUPESAS;UNITE;2,12;0
900395;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;300N20;12118204;BOUCHONNOIRFN'300DE20/27;VALFITGROUPESAS;UNITE;2,43;0
900396;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;300N26;12118212;BOUCHONNOIRFN'300DE26/34;VALFITGROUPESAS;UNITE;2,97;0
900397;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;300N33;12118220;BOUCHONNOIRFN'300DE33/42;VALFITGROUPESAS;UNITE;4,54;0
900398;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;300N40;12118238;BOUCHONNOIRFN'300DE40/49;VALFITGROUPESAS;UNITE;5,65;0
900399;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;300N50;12118246;BOUCHONNOIRFN'300DE50/60;VALFITGROUPESAS;UNITE;10,42;0
900400;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;300N66;12118261;BOUCHONNOIRFN'300DE66/76;VALFITGROUPESAS;UNITE;19,05;0
900401;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;300N80;12118279;BOUCHONNOIRFN'300DE80/90;VALFITGROUPESAS;UNITE;20,77;0
900402;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;300N102;12118287;BOUCHONNOIRFN'300DE102/114;VALFITGROUPESAS;UNITE;44,76;0
900403;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;312N15;12118451;ECROUNOIRN'312DE15/21;VALFITGROUPESAS;UNITE;2,04;0
900404;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;312N20;12118469;ECROUNOIRN'312DE20/27;VALFITGROUPESAS;UNITE;2,43;0
900405;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;312N26;12118477;ECROUNOIRN'312DE26/34;VALFITGROUPESAS;UNITE;2,97;0
900406;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;312N33;12118485;ECROUNOIRN'312DE33/42;VALFITGROUPESAS;UNITE;4,54;0
900407;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;312N40;12118493;ECROUNOIRN'312DE40/49;VALFITGROUPESAS;UNITE;5,17;0
900408;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;312N50;12118501;ECROUNOIRN'312DE50/60;VALFITGROUPESAS;UNITE;10,35;0
900409;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;330N15;12118709;UNIONNOIRFFN'330DE15/21;VALFITGROUPESAS;UNITE;6,9;0
900410;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;330N20;12118717;UNIONNOIRFFN'330DE20/27;VALFITGROUPESAS;UNITE;7,91;0
900411;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;330N26;12118725;UNIONNOIRFFN'330DE26/34;VALFITGROUPESAS;UNITE;8,78;0
900412;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;330N33;12118733;UNIONNOIRFFN'330DE33/42;VALFITGROUPESAS;UNITE;15,2;0
900413;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;330N40;12118741;UNIONNOIRFFN'330DE40/49;VALFITGROUPESAS;UNITE;19,52;0
900414;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;330N50;12118758;UNIONNOIRFFN'330DE50/60;VALFITGROUPESAS;UNITE;32,14;0
900415;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;340N8;12118832;UNIONNOIRFFN'340DE8/13;VALFITGROUPESAS;UNITE;12,15;0
900416;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;340N12;12118840;UNIONNOIRFFN'340DE12/17;VALFITGROUPESAS;UNITE;11,06;0
900417;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;340N15;12118857;UNIONNOIRFFN'340DE15/21;VALFITGROUPESAS;UNITE;8,31;0
900418;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;340N20;12118865;UNIONNOIRFFN'340DE20/27;VALFITGROUPESAS;UNITE;9,41;0
900419;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;340N26;12118873;UNIONNOIRFFN'340DE26/34;VALFITGROUPESAS;UNITE;10,9;0
900420;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;340N33;12118881;UNIONNOIRFFN'340DE33/42;VALFITGROUPESAS;UNITE;18,03;0
900421;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;340N40;12118899;UNIONNOIRFFN'340DE40/49;VALFITGROUPESAS;UNITE;21,16;0
900422;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;340N50;12118907;UNIONNOIRFFN'340DE50/60;VALFITGROUPESAS;UNITE;34,65;0
900423;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;340N66;12118923;UNIONNOIRFFN'340DE66/76;VALFITGROUPESAS;UNITE;78,23;0
900424;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;340N80;12118931;UNIONNOIRFFN'340DE80/90;VALFITGROUPESAS;UNITE;109,12;0
900425;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;341N8;12118964;UNIONNOIRMFN'341DE8/13;VALFITGROUPESAS;UNITE;23,6;0
900426;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;341N12;12118972;UNIONNOIRMFN'341DE12/17;VALFITGROUPESAS;UNITE;9,72;0
900427;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;341N15;12118980;UNIONNOIRMFN'341DE15/21;VALFITGROUPESAS;UNITE;8,15;0
900428;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;341N20;12118998;UNIONNOIRMFN'341DE20/27;VALFITGROUPESAS;UNITE;9,88;0
900429;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;341N26;12119004;UNIONNOIRMFN'341DE26/34;VALFITGROUPESAS;UNITE;12,15;0
900430;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;341N33;12119012;UNIONNOIRMFN'341DE33/42;VALFITGROUPESAS;UNITE;19,28;0
900431;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;341N40;12119020;UNIONNOIRMFN'341DE40/49;VALFITGROUPESAS;UNITE;24,62;0
900432;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;341N50;12119038;UNIONNOIRMFN'341DE50/60;VALFITGROUPESAS;UNITE;39,35;0
900433;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;341N66;12119053;UNIONNOIRMFN'341DE66/76;VALFITGROUPESAS;UNITE;85,52;0
900434;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;341N80;12119061;UNIONNOIRMFN'341DE80/90;VALFITGROUPESAS;UNITE;133,58;0
900435;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;341N102;12119079;UNIONNOIRMFN'341DE102/114;VALFITGROUPESAS;UNITE;244,66;0
900436;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;344N8;12119095;UNIONNOIRMMN'344DE8/13;VALFITGROUPESAS;UNITE;37,39;0
900437;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;344N15;12119111;UNIONNOIRMMN'344DE15/21;VALFITGROUPESAS;UNITE;28,38;0
900438;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;344N20;12119129;UNIONNOIRMMN'344DE20/27;VALFITGROUPESAS;UNITE;32,84;0
900439;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;344N26;12119137;UNIONNOIRMMN'344DE26/34;VALFITGROUPESAS;UNITE;38,8;0
900440;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;344N50;12119194;UNIONNOIRMMN'344DE50/60;VALFITGROUPESAS;UNITE;137,57;0
900441;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;596N20;12119707;BOUCHONNOIRMN'596DE20/27;VALFITGROUPESAS;UNITE;5,41;0
900442;ANJACCSI;INDUSTRIE;RACCORDSFONTENOIR;770374106;12119806;ECROUNOIR1REF770.374.106;GEORGFISCHERFITTINGS;UNITE;2,98;0
900443;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;1G8;12130019;COUDEGALVMFN'1DE8/13;VALFITGROUPESAS;UNITE;5,25;0
900444;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;1G12;12130027;COUDEGALVMFN'1DE12/17;VALFITGROUPESAS;UNITE;6,35;0
900445;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;1G15;12130035;COUDEGALVMFN'1DE15/21;VALFITGROUPESAS;UNITE;5,72;0
900446;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;1G20;12130043;COUDEGALVMFN'1DE20/27;VALFITGROUPESAS;UNITE;9,95;0
900447;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;1G26;12130050;COUDEGALVMFN'1DE26/34;VALFITGROUPESAS;UNITE;13,56;0
900448;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;1G33;12130068;COUDEGALVMFN'1DE33/42;VALFITGROUPESAS;UNITE;23,36;0
900449;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;1G40;12130076;COUDEGALVMFN'1DE40/49;VALFITGROUPESAS;UNITE;30,89;0
900450;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;1G50;12130084;COUDEGALVMFN'1DE50/60;VALFITGROUPESAS;UNITE;49,86;0
900451;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;1G66;12130100;COUDEGALVMFN'1DE66/76;VALFITGROUPESAS;UNITE;112,17;0
900452;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;1G80;12130118;COUDEGALVMFN'1DE80/90;VALFITGROUPESAS;UNITE;143,84;0
900453;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;2G8;12130134;COUDEGALVFFN'2DE8/13;VALFITGROUPESAS;UNITE;10,35;0
900454;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;2G12;12130142;COUDEGALVFFN'2DE12/17;VALFITGROUPESAS;UNITE;6,35;0
900455;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;2G15;12130159;COUDEGALVFFN'2DE15/21;VALFITGROUPESAS;UNITE;6,43;0
900456;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;2G20;12130167;COUDEGALVFFN'2DE20/27;VALFITGROUPESAS;UNITE;10,04;0
900457;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;2G26;12130175;COUDEGALVFFN'2DE26/34;VALFITGROUPESAS;UNITE;13,56;0
900458;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;2G33;12130183;COUDEGALVFFN'2DE33/42;VALFITGROUPESAS;UNITE;23,44;0
900459;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;2G40;12130191;COUDEGALVFFN'2DE40/49;VALFITGROUPESAS;UNITE;28,85;0
900460;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;2G50;12130209;COUDEGALVFFN'2DE50/60;VALFITGROUPESAS;UNITE;40,06;0
900461;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;2G66;12130225;COUDEGALVFFN'2DE66/76;VALFITGROUPESAS;UNITE;112,73;0
900462;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;2G80;12130233;COUDEGALVFFN'2DE80/90;VALFITGROUPESAS;UNITE;141,73;0
900463;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;40G8;12130381;COUDEGALVMFN'40DE8/13;VALFITGROUPESAS;UNITE;14,42;0
900464;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;40G12;12130399;COUDEGALVMFN'40DE12/17;VALFITGROUPESAS;UNITE;6,98;0
900465;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;40G15;12130407;COUDEGALVMFN'40DE15/21;VALFITGROUPESAS;UNITE;6,43;0
900466;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;40G20;12130415;COUDEGALVMFN'40DE20/27;VALFITGROUPESAS;UNITE;8,7;0
900467;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;40G26;12130423;COUDEGALVMFN'40DE26/34;VALFITGROUPESAS;UNITE;12,23;0
900468;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;40G33;12130431;COUDEGALVMFN'40DE33/42;VALFITGROUPESAS;UNITE;21,32;0
900469;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;40G40;12130449;COUDEGALVMFN'40DE40/49;VALFITGROUPESAS;UNITE;25,48;0
900470;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;40G50;12130456;COUDEGALVMFN'40DE50/60;VALFITGROUPESAS;UNITE;40,37;0
900471;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;40G66;12130472;COUDEGALVMFN'40DE66/76;VALFITGROUPESAS;UNITE;89,52;0
900472;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;40G80;12130480;COUDEGALVMFN'40DE80/90;VALFITGROUPESAS;UNITE;97,68;0
900473;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;41G12;12130514;COUDEGALVFFN'41DE12/17;VALFITGROUPESAS;UNITE;15,05;0
900474;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;41G15;12130522;COUDEGALVFFN'41DE15/21;VALFITGROUPESAS;UNITE;7,76;0
900475;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;41G20;12130530;COUDEGALVFFN'41DE20/27;VALFITGROUPESAS;UNITE;9,72;0
900476;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;41G26;12130548;COUDEGALVFFN'41DE26/34;VALFITGROUPESAS;UNITE;12,46;0
900477;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;41G33;12130555;COUDEGALVFFN'41DE33/42;VALFITGROUPESAS;UNITE;22,42;0
900478;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;41G40;12130563;COUDEGALVFFN'41DE40/49;VALFITGROUPESAS;UNITE;29,56;0
900479;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;41G50;12130571;COUDEGALVFFN'41DE50/60;VALFITGROUPESAS;UNITE;41,55;0
900480;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;41G66;12130597;COUDEGALVFFN'41DE66/76;VALFITGROUPESAS;UNITE;153,41;0
900481;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;41G80;12130605;COUDEGALVFFN'41DE80/90;VALFITGROUPESAS;UNITE;195,67;0
900482;ANJACCSI;INDUSTRIE;RACCORDSFONTEGALVA;90G5;12130613;COUDEGALVFFN'90DE5/10;VALFITGROUPESAS;UNITE;7,76;0
