_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
70100; CDL ; GENIE CLIMATIQUE ;153105;344389;CHAUFFE EAU STEATITE ACI HYBRIDE VM  50L MONO MURAL Ø 505  HT 575;ATLANTIC;UN;271;193,27
70101; CDL ; GENIE CLIMATIQUE ;153107;344390;CHAUFFE EAU STEATITE ACI HYBRIDE VM  75L MONO MURAL Ø 505  HT 740;ATLANTIC;UN;285;203,23
70102; CDL ; GENIE CLIMATIQUE ;153110;344391;CHAUFFE EAU STEATITE ACI HYBRIDE VM 100L MONO MURAL Ø 505  HT910;ATLANTIC;UN;282;201,64
70103; CDL ; GENIE CLIMATIQUE ;153115;344392;CHAUFFE EAU STEATITE ACI HYBRIDE VM 150 L MONO MURAL Ø 530  HT 1165  ;ATLANTIC;UN;312;223,09
70104; CDL ; GENIE CLIMATIQUE ;153120;344393;CHAUFFE EAU STEATITE ACI HYBRIDE VM 200L MONO MURAL Ø 530  HT 1480;ATLANTIC;UN;357;254,91
70105; CDL ; GENIE CLIMATIQUE ;153315;413815;CHAUFFE EAU STEATITE ACI HM 150L MONO HORIZONTAL;ATLANTIC;UN;459;328,03
70106; CDL ; GENIE CLIMATIQUE ;271050;308455;CHAUFFE EAU STEATITE FAMILIO 150L 1800 W MONO MURAL;THERMOR ;UN;386;275,66
70115; CDL ; GENIE CLIMATIQUE ;271064;414784;CHAUFFE EAU STEATITE ACI VM 150 L MONO MURAL;THERMOR ;UN;316;225,74
70116; CDL ; GENIE CLIMATIQUE ;271072;414798;CHAUFFE EAU BLINDE VM 150L MONO MURAL;THERMOR ;UN;212;151,60
70117; CDL ; GENIE CLIMATIQUE ;271083;343083;CHAUFFE EAU STEATITE ACI HYBRIDE VM 150 L MONO MURAL Ø 505  HT 1240;THERMOR ;UN;316;225,74
70118; CDL ; GENIE CLIMATIQUE ;A691393;306931;RADIATEUR CHALEUR DOUCE FONTEA DIGITAL 1000W HORIZONTAL;AIRELEC;UN;474;338,89
70119; CDL ; GENIE CLIMATIQUE ;A691403;307010;RADIATEUR CHALEUR DOUCE FONTEA DIGITAL 1000W VERTICAL;AIRELEC;UN;540;385,73
70120; CDL ; GENIE CLIMATIQUE ;272013;414788;CHAUFFE EAU STEATITE ACI VS 150L MONO S/SOCLE;THERMOR ;UN;505;360,97
70121; CDL ; GENIE CLIMATIQUE ;153320;413816;CHAUFFE EAU STEATITE ACI HM 200L MONO HORIZONTAL;ATLANTIC;UN;539;384,80
70122; CDL ; GENIE CLIMATIQUE ;EKHWS200B3V3;386113;BALLON EAU CHAUDE SANITAIRE 200L + RESISTANCE 3 KW ALTHERMA;DAIKIN;UN;1141;815,00
70123; CDL ; GENIE CLIMATIQUE ;EKHWS300B3V3;386114;BALLON EAU CHAUDE SANITAIRE 300L + RESISTANCE 3 KW ALTHERMA;DAIKIN;UN;1307;933,68
70124; CDL ; GENIE CLIMATIQUE ;EKHBRD014AV1;324193;KIT HYDRAULIQUE MONO CHAUFFAGE SEUL;DAIKIN;UN;5033;3 594,80
70125; CDL ; GENIE CLIMATIQUE ;EKHBRD011AV1;324192;KIT HYDRAULIQUE MONO CHAUFFAGE SEUL;DAIKIN;UN;4948;3 534,08
70126; CDL ; GENIE CLIMATIQUE ;EKHBRD016AV1;324194;KIT HYDRAULIQUE MONO CHAUFFAGE SEUL;DAIKIN;UN;5178;3 698,64
70127; CDL ; GENIE CLIMATIQUE ;EKHBH008AA3V3;386211;KIT HYDRAULIQUE MONO CHAUFFAGE SEUL + RESISTANCE APPOINT 3KW  MONO ALTHERMA;DAIKIN;UN;2157;1 540,88
70128; CDL ; GENIE CLIMATIQUE ;EKHBH008AA6V3;386212;KIT HYDRAULIQUE MONO CHAUFFAGE SEUL + RESISTANCE APPOINT 6KW MONO ALTHERMA;DAIKIN;UN;2399;1 713,36
70129; CDL ; GENIE CLIMATIQUE ;EKHBH016AA6V3;386131;KIT HYDRAULIQUE MONO CHAUFFAGE SEUL + RESISTANCE APPOINT 6KW MONO ALTHERMA;DAIKIN;UN;2995;2 139,28
70130; CDL ; GENIE CLIMATIQUE ;EKHBRD014AY1;324190;KIT HYDRAULIQUE TRI CHAUFFAGE SEUL;DAIKIN;UN;5469;3 906,32
70131; CDL ; GENIE CLIMATIQUE ;EKHBRD016AY1;324191;KIT HYDRAULIQUE TRI CHAUFFAGE SEUL;DAIKIN;UN;5604;4 003,12
70132; CDL ; GENIE CLIMATIQUE ;EKRTR;362346;THERMOSTAT RADIO;DAIKIN;UN;246;176,00
70133; CDL ; GENIE CLIMATIQUE ;ERSQ011AY1;324198;UNITE EXTERIEURE ALTHERMA 11,2KW 2 VENTILOS;DAIKIN;UN;3930;2 807,20
70134; CDL ; GENIE CLIMATIQUE ;ERSQ011AV1;324195;UNITE EXTERIEURE ALTHERMA 11,2KW 2 VENTILOS;DAIKIN;UN;3347;2 390,86
70135; CDL ; GENIE CLIMATIQUE ;ERSQ014AY1;324199;UNITE EXTERIEURE ALTHERMA 14KW 2 VENTILOS;DAIKIN;UN;4322;3 087,04
70136; CDL ; GENIE CLIMATIQUE ;ERSQ014AV1;324196;UNITE EXTERIEURE ALTHERMA 14KW 2 VENTILOS;DAIKIN;UN;3687;2 633,84
70137; CDL ; GENIE CLIMATIQUE ;ERHQ014A;386128;UNITE EXTERIEURE ALTHERMA 14KW 2 VENTILOS;DAIKIN;UN;3312;2 365,44
70138; CDL ; GENIE CLIMATIQUE ;ERHQ016A;386129;UNITE EXTERIEURE ALTHERMA 16KW 2 VENTILOS;DAIKIN;UN;3833;2 737,68
70139; CDL ; GENIE CLIMATIQUE ;ERSQ016AV1;324197;UNITE EXTERIEURE ALTHERMA 16KW 2 VENTILOS;DAIKIN;UN;4271;3 050,96
70140; CDL ; GENIE CLIMATIQUE ;ERSQ016AY1;324200;UNITE EXTERIEURE ALTHERMA 16KW 2 VENTILOS;DAIKIN;UN;4987;3 562,24
70141; CDL ; GENIE CLIMATIQUE ;11023190;333131;CHAUFFE EAU THERMODYNAMIQUE T. FLOW  - KIT B200 TH-CP  RELIE A LA VMC HYGROREGLABLE;ALDES ;UN;2940;2 100,00
70142; CDL ; DIVERS ;80020;946293;SCOTCH SUPER 33+ 19MM  10M.;3 M;UN;3;2,30
70143; CDL ; DIVERS ;80021;946311;SCOTCH SUPER 33+ 19MM  20M.;3 M;UN;7;5,28
70144; CDL ; APPAREILLAGE ;81245;207313;DISJONCTEUR DE BRANCHT TYPE EDF 15/45 - 500 MA;ACTARIS;UN;37;26,76
70145; CDL ; APPAREILLAGE ;82245;207322;DISJONCTEUR DE BRANCHT TYPE EDF 15/45 - 500 MA  SELECTIF;ACTARIS;UN;56;39,68
70146; CDL ; APPAREILLAGE ;81260;207314;DISJONCTEUR DE BRANCHT TYPE EDF 30/60 - 500 MA;ACTARIS;UN;64;46,02
70147; CDL ; APPAREILLAGE ;82260;207323;DISJONCTEUR DE BRANCHT TYPE EDF 30/60 - 500 MA  SELECTIF;ACTARIS;UN;83;59,48
70148; CDL ; GENIE CLIMATIQUE ;11033660;365237;KIT BAHIA BAIN HYGRO B;ALDES ;UN;53;37,59
70149; CDL ; GENIE CLIMATIQUE ;11033661;365238;KIT BAHIA WC  PRESENCE;ALDES ;UN;58;41,28
70150; CDL ; GENIE CLIMATIQUE ;11026021;323758;KIT SANITAIRE 15 M3 POUR COMPACT;ALDES ;UN;5;3,44
70151; CDL ; GENIE CLIMATIQUE ;11026022;314409;KIT SANITAIRE 30 M3 POUR COMPACT;ALDES ;UN;5;3,44
70152; CDL ; GENIE CLIMATIQUE ;11026101;383369;VMC SIMPLE FLUX AUTOREGLABLE  KIT COMPACT;ALDES ;UN;131;93,52
70162; CDL ; GENIE CLIMATIQUE ;11026114;323757;VMC SIMPLE FLUX AUTOREGLABLE KIT SEKOÏA  AVEC INVERSEUR;ALDES ;UN;72;51,12
70163; CDL ; GENIE CLIMATIQUE ;11033165;365234;VMC SIMPLE FLUX HYGROREGLABLE KIT BAHIA 3+ HYGRO B;ALDES ;UN;217;155,00
70164; CDL ; GENIE CLIMATIQUE ;11033190;365235;VMC SIMPLE FLUX HYGROREGLABLE KIT BAHIA MICRO WATT 3+ HYGRO B;ALDES ;UN;280;200,00
70165; CDL ; ECLAIRAGE ;1746;202211;HUBLOT DECO E 27   75 W  270 T  BLANC;ARIC ;UN;21;15,13
70166; CDL ; SECURITE COMMUNICATION ;005292;298999;CLAVIER CODE SAILLIE TERCODE 1060;BTICINO-COFREL;UN;161;114,87
70167; CDL ; APPAREILLAGE ;ETS221B;240595;CONTACTEUR J/N 2 X 25 A  2F SANS VIS;HAGER ;UN;61;43,56
70168; CDL ; APPAREILLAGE ;JB068N;200661;CLOISON SEPARATION LONG 2,60;HAGER ;UN;5;3,63
70169; CDL ; APPAREILLAGE ;JA105N;244690;CORPS DE GOULOTTE ADDITIONNELLE LG 2,60M LARG1,05;HAGER ;UN;50;35,92
70170; CDL ; APPAREILLAGE ;JA100N;201770;CORPS DE GOULOTTE L 2,60;HAGER ;UN;94;66,82
70182; CDL ; APPAREILLAGE ;JA200N;201771;CORPS DE GOULOTTE L 2,60 A COMPARTIMENT DEDIE EDF;HAGER ;UN;94;66,82
70183; CDL ; APPAREILLAGE ;JC200N;201773;COUVERCLE DE GOULOTTE DOUBLE LARG186+58MM POUR JA200N;HAGER ;UN;41;29,32
70184; CDL ; APPAREILLAGE ;JC105N;244692;COUVERCLE DE GOULOTTE LARG 105MM LG2,60M POUR JA105N;HAGER ;UN;22;15,84
70185; CDL ; APPAREILLAGE ;JC100N;201772;COUVERCLE DE GOULOTTE LARG 250MM L 2,60 M COMPLET;HAGER ;UN;41;29,32
70186; CDL ; APPAREILLAGE ;JB252N;201273;JONCTION GOULOTTE/PLAFOND POUR JA100N/JA200N;HAGER ;UN;16;11,75
70187; CDL ; DIVERS ;TIS.50.235;262061;TRANSFO 12V 50VA ELECTRONIQUE CLII;KRS;UN;8;5,71
70189; CDL ; SECURITE COMMUNICATION ;S490-22X;248953;CARTE MODULE TRANSMETTEUR LS  RTC;LOGISTY - HAGER;UN;218;155,61
70190; CDL ; SECURITE COMMUNICATION ;S304-22F;832208;CENTRALE D'ALARME INTRUSION LS300 RADIO SEUL;LOGISTY - HAGER;UN;481;343,63
70191; CDL ; SECURITE COMMUNICATION ;S620-22F;248959;CLAVIER DE COMMANDE RADIO;LOGISTY - HAGER;UN;196;139,79
70192; CDL ; SECURITE COMMUNICATION ;S662-22F;203591;CLAVIER DE COMMANDE RADIO LECTEUR DE BADGE LS;LOGISTY - HAGER;UN;259;184,87
70193; CDL ; SECURITE COMMUNICATION ;S162-22X;248964;DETECTEUR DE MOUVEMENT COULOIR RADIO 22M;LOGISTY - HAGER;UN;183;130,50
70194; CDL ; SECURITE COMMUNICATION ;S121-22X;248963;DETECTEUR DE MOUVEMENT VOLUMETRIQUE RADIO 90° 12M;LOGISTY - HAGER;UN;165;117,60
70195; CDL ; SECURITE COMMUNICATION ;S261-22F;929995;DETECTEUR D'OUVERTURE DE PORTE MULTICONTACT RADIO BLANC;LOGISTY - HAGER;UN;39;27,54
70196; CDL ; SECURITE COMMUNICATION ;SK304-22F;832209;PACK SYSTEME D'ALARME INTRUSION LS300 RADIO SANS TRANSMETTEUR;LOGISTY - HAGER;UN;634;453,19
70197; CDL ; SECURITE COMMUNICATION ;S405-22F;248978;SIRENE EXTERIEURE AVEC FLASH  LS IP 54 RADIO;LOGISTY - HAGER;UN;384;274,48
70198; CDL ; SECURITE COMMUNICATION ;TU444;832409;TELECOMMANDE SEULE LS 4 FONCTIONS RADIO;LOGISTY - HAGER;UN;66;47,42
70199; CDL ; SECURITE COMMUNICATION ;G470-30X;248983;TRANSMETTEUR GSM PILE/SECTEUR AVEC CDE RADIO/FILAIRE;LOGISTY - HAGER;UN;994;709,65
70200; CDL ; ECLAIRAGE ;099501;228803;ALIMENTATION PTI  70W ECO POUR IODURE;OSRAM ;UN;47;33,74
70201; CDL ; ECLAIRAGE ;915535;209554;ALIMENTATION PTI 150W ECO POUR IODURE;OSRAM ;UN;65;46,11
70202; CDL ; ECLAIRAGE ;272795;234543;LAMPE DICHROIDE 12 V  FERMEE ACCENTLINE 50 W Ø36;OSRAM ;UN;1;0,96
70203; CDL ; ECLAIRAGE ;428659;234663;LAMPE DICHROIDE 12 V  FERMEE BRILLANT PRO 20 W Ø36;OSRAM ;UN;3;2,41
